[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078862 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078862 0.49775516 0.00698692],[0.50443036 0.00078839 0.49775543 0.00698692],[0.50443036 0.00078863 0.49775571 0.00698692],[0.50443036 0.0007884  0.49775571 0.00698692],[0.50443036 0.0007884  0.49775571 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443059 0.0007884  0.49775572 0.00698692],[0.50443059 0.0007884  0.49775572 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443043 0.00078862 0.49775256 0.00698692],[0.50443131 0.00078884 0.4977448  0.00698692],[0.50443132 0.00078927 0.49772521 0.00698692],[0.50443043 0.00079045 0.49770915 0.00698692],[0.50443318 0.0007899  0.49769559 0.00698692],[5.05320120e-01 5.31766349e-05 4.96634615e-01 6.98692094e-03],[ 0.50736077 -0.00146817  0.49465842  0.00698692],[ 0.51167306 -0.00478535  0.49023698  0.00698692],[ 0.51604569 -0.00821043  0.4856607   0.00698692],[ 0.52315548 -0.01406128  0.47770115  0.00698692],[ 0.52908805 -0.01912391  0.47058984  0.00698692],[ 0.53309283 -0.02262467  0.46551784  0.00698692],[ 0.54089693 -0.03008134  0.45473421  0.00698692],[ 0.54643605 -0.03549564  0.44643449  0.00698692],[ 0.54987641 -0.03927592  0.44073659  0.00698692],[ 0.55637504 -0.04661397  0.42915538  0.00698692],[ 0.56087903 -0.05214762  0.42026375  0.00698692],[ 0.56637135 -0.05937292  0.40815883  0.00698692],[ 0.57006236 -0.06491505  0.39880688  0.00698692],[ 0.57233691 -0.06860178  0.39257747  0.00698692],[ 0.57640901 -0.07578217  0.37959446  0.00698692],[ 0.57900665 -0.08133314  0.36992246  0.00698692],[ 0.58193993 -0.08864117  0.35678147  0.00698692],[ 0.58370173 -0.09391211  0.34677165  0.00698692],[ 0.5854585  -0.10098635  0.33334043  0.00698692],[ 0.58632888 -0.10618515  0.32318356  0.00698692],[ 0.58689646 -0.11304329  0.30960715  0.00698692],[ 0.58690353 -0.11800792  0.29935397  0.00698692],[ 0.58671081 -0.12124726  0.29257358  0.00698692],[ 0.58606023 -0.12615539  0.28228333  0.00698692],[ 0.58467164 -0.13248878  0.2688333   0.00698692],[ 0.58259321 -0.13861381  0.25528311  0.00698692],[ 0.58064145 -0.14314852  0.24536513  0.00698692],[ 0.57914399 -0.14610531  0.23880063  0.00698692],[ 0.57572812 -0.15162769  0.22573264  0.00698692],[ 0.5727009  -0.15592294  0.21600774  0.00698692],[ 0.57051405 -0.15857924  0.20968112  0.00698692],[ 0.56573803 -0.1637196   0.19708936  0.00698692],[ 0.56182942 -0.16747423  0.18796494  0.00698692],[ 0.55901633 -0.16990711  0.18191712  0.00698692],[ 0.55305858 -0.17456638  0.17009086  0.00698692],[ 0.54826675 -0.17785635  0.16143629  0.00698692],[ 0.54492498 -0.17996143  0.15581152  0.00698692],[ 0.53972557 -0.18318795  0.14769981  0.00698692],[ 0.53225366 -0.18709157  0.13673675  0.00698692],[ 0.52834159 -0.18910374  0.1314598   0.00698692],[ 0.52055203 -0.19261674  0.12165317  0.00698692],[ 0.51505088 -0.19492825  0.11527514  0.00698692],[ 0.51173664 -0.1961965   0.11158847  0.00698692],[ 0.50747744 -0.19776519  0.10708651  0.00698692],[ 0.50328985 -0.19924409  0.10290631  0.00698692],[ 0.50087481 -0.19999741  0.10063676  0.00698692],[ 0.50025089 -0.20021179  0.10017613  0.00698692],[ 0.50027206 -0.20020733  0.10025225  0.00698692],[ 0.50037083 -0.20019041  0.1003628   0.00698692],[ 0.50040523 -0.20017249  0.10041568  0.00698692],[ 0.50045428 -0.20015146  0.10051342  0.00698692],[ 0.50047033 -0.20012714  0.10053233  0.00698692],[ 0.50049428 -0.20008854  0.10055797  0.04192142],[ 0.50050482 -0.20008443  0.1005813   0.13973801],[ 0.50050756 -0.20008419  0.10059109  0.30393015],[ 0.50050858 -0.20008347  0.10059499  0.31790394],[ 0.50050851 -0.20008323  0.10059613  0.31790394],[ 0.50050768 -0.20008133  0.1005959   0.31790394],[ 0.50050742 -0.20008238  0.10059531  0.31790394],[ 0.50050723 -0.20008172  0.10059536  0.31790394],[ 0.50050695 -0.20008178  0.10059487  0.31790394],[ 0.50050685 -0.20008168  0.10059447  0.31790394],[ 0.50050687 -0.20008147  0.10059431  0.31790394],[ 0.50050645 -0.20008196  0.10059373  0.31790394],[ 0.50050633 -0.20008185  0.10059368  0.31790394],[ 0.50050628 -0.2000818   0.10059348  0.31790394],[ 0.50050617 -0.20008169  0.10059343  0.31790394],[ 0.50050594 -0.20008181  0.10059314  0.31790394],[ 0.50050589 -0.20008151  0.100593    0.31790394],[ 0.50050587 -0.20008162  0.10059272  0.31790394],[ 0.50050587 -0.20008162  0.10059272  0.31790394],[ 0.50050566 -0.20008149  0.10059274  0.31790394],[ 0.50050566 -0.20008149  0.10059274  0.31790394],[ 0.50050561 -0.20008144  0.10059254  0.31790394],[ 0.50050555 -0.20008139  0.10059234  0.31790394],[ 0.50050555 -0.20008139  0.10059234  0.31790394],[ 0.50050561 -0.20008144  0.10059254  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008128  0.10059229  0.31790394],[ 0.50050543 -0.20008152  0.10059181  0.31790394],[ 0.50050506 -0.20008117  0.10059041  0.31790394],[ 0.50050267 -0.20007921  0.10058085  0.31790394],[ 0.50050061 -0.20007768  0.10057121  0.31790394],[ 0.50049762 -0.20007637  0.10055777  0.31790394],[ 0.50051734 -0.20008751  0.10052491  0.31790394],[ 0.50129411 -0.19960471  0.10060313  0.31790394],[ 0.50481207 -0.19801826  0.10152128  0.31790394],[ 0.51299038 -0.19449243  0.10344168  0.31790394],[ 0.52471695 -0.18884044  0.1063718   0.31790394],[ 0.53149652 -0.18552212  0.10823849  0.31790394],[ 0.54560964 -0.17792682  0.11223721  0.31790394],[ 0.55613002 -0.17203746  0.11562081  0.31790394],[ 0.5698304  -0.16346374  0.12033053  0.31790394],[ 0.57987595 -0.15673006  0.12412123  0.31790394],[ 0.58645013 -0.15203634  0.12668724  0.31790394],[ 0.5993437  -0.14209084  0.1321469   0.31790394],[ 0.608721   -0.13423968  0.13645674  0.31790394],[ 0.62084413 -0.12311256  0.14238226  0.31790394],[ 0.62959064 -0.11435298  0.14700325  0.31790394],[ 0.64082296 -0.10200001  0.1533417   0.31790394],[ 0.64886301 -0.09231472  0.15826419  0.31790394],[ 0.65397515 -0.08569949  0.16154961  0.31790394],[ 0.66150868 -0.07520726  0.16665263  0.31790394],[ 0.67087917 -0.06072266  0.1734286   0.31790394],[ 0.67960245 -0.04553598  0.18037565  0.31790394],[ 0.685557   -0.03380341  0.18554907  0.31790394],[ 0.68911207 -0.0262614   0.18881315  0.31790394],[ 0.69481553 -0.01290489  0.19438166  0.31790394],[ 0.69770405 -0.00559194  0.19732887  0.31790394],[6.99838310e-01 2.97014834e-04 1.99563223e-01 3.17903935e-01],[0.70021803 0.00127633 0.19983448 0.31790394],[0.70020479 0.00124299 0.19983606 0.31790394],[0.7000955  0.00079093 0.1996908  0.31790394],[7.00067769e-01 6.96038843e-04 1.99623847e-01 3.17903935e-01],[7.00048357e-01 6.30543137e-04 1.99562592e-01 3.17903935e-01],[7.00035214e-01 6.00411177e-04 1.99525581e-01 3.17903935e-01],[7.00030111e-01 5.45701447e-04 1.99507601e-01 3.17903935e-01],[7.00024265e-01 5.19411886e-04 1.99490966e-01 3.17903935e-01],[7.00021170e-01 5.10053601e-04 1.99480667e-01 3.17903935e-01],[7.00017307e-01 5.08772559e-04 1.99469256e-01 3.17903935e-01],[7.00015407e-01 5.07117725e-04 1.99463261e-01 3.17903935e-01],[7.00014579e-01 5.05957598e-04 1.99460392e-01 3.17903935e-01],[7.00014062e-01 5.05649709e-04 1.99458981e-01 3.17903935e-01],[7.00013342e-01 5.05847215e-04 1.99457099e-01 3.17903935e-01],[7.00013113e-01 5.05621963e-04 1.99456309e-01 3.17903935e-01],[7.00012768e-01 5.05556771e-04 1.99455176e-01 3.17903935e-01],[7.00012754e-01 5.05560620e-04 1.99455020e-01 3.17903935e-01],[7.00012581e-01 5.05753326e-04 1.99454749e-01 3.17903935e-01],[7.00012534e-01 5.05853237e-04 1.99454333e-01 3.17903935e-01],[7.00012697e-01 5.07076817e-04 1.99454500e-01 3.17903935e-01],[7.00014390e-01 5.16702310e-04 1.99455731e-01 3.17903935e-01],[7.00023138e-01 5.45868299e-04 1.99460908e-01 3.17903935e-01],[7.00030165e-01 5.87000224e-04 1.99468999e-01 3.17903935e-01],[0.70004021 0.00072896 0.19948085 0.31790394],[0.70005199 0.00082135 0.19949297 0.31790394],[0.70014387 0.00084669 0.19954747 0.31790394],[0.70127    0.00089303 0.19956451 0.31790394],[0.70489616 0.00100215 0.19936996 0.31790394],[0.70907861 0.0010539  0.19910846 0.31790394],[0.71249303 0.00109219 0.19890004 0.31790394],[0.72316818 0.00115056 0.19831029 0.31790394],[0.73081179 0.00115908 0.19799573 0.31790394],[0.7417951  0.00111575 0.19775415 0.31790394],[0.75040779 0.00107532 0.19779433 0.31790394],[0.75613524 0.00101641 0.19782144 0.31790394],[0.76726062 0.00080455 0.19821569 0.31790394],[7.72488235e-01 6.59554412e-04 1.98332032e-01 3.17903935e-01],[7.79701690e-01 4.85984800e-04 1.98670172e-01 3.17903935e-01],[7.86011890e-01 3.41255106e-04 1.99091930e-01 3.17903935e-01],[7.89605683e-01 1.94797700e-04 1.99316359e-01 3.17903935e-01],[7.95356523e-01 3.06978013e-05 1.99787897e-01 3.17903935e-01],[ 7.98341692e-01 -8.42133233e-05  1.99969889e-01  3.17903935e-01],[ 8.00535372e-01 -1.85589432e-04  2.00194642e-01  3.17903935e-01],[ 8.00785780e-01 -8.34911460e-05  2.00052437e-01  3.17903935e-01],[ 8.00760030e-01 -7.78194745e-05  2.00034095e-01  3.17903935e-01],[ 8.00596121e-01 -2.10889754e-05  1.99898652e-01  3.17903935e-01],[ 8.00575839e-01 -2.23217602e-05  1.99894592e-01  3.17903935e-01]
[0.50443048 0.00078862 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078839 0.49775516 0.00698692],[0.50443048 0.00078862 0.49775516 0.00698692],[0.50443036 0.00078839 0.49775543 0.00698692],[0.50443036 0.00078863 0.49775571 0.00698692],[0.50443036 0.0007884  0.49775571 0.00698692],[0.50443036 0.0007884  0.49775571 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443059 0.0007884  0.49775572 0.00698692],[0.50443059 0.0007884  0.49775572 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443048 0.0007884  0.49775545 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443037 0.0007884  0.49775517 0.00698692],[0.50443043 0.00078862 0.49775256 0.00698692],[0.50443131 0.00078884 0.4977448  0.00698692],[0.50443132 0.00078927 0.49772521 0.00698692],[0.50443043 0.00079045 0.49770915 0.00698692],[0.50443318 0.0007899  0.49769559 0.00698692],[5.05320120e-01 5.31766349e-05 4.96634615e-01 6.98692094e-03],[ 0.50736077 -0.00146817  0.49465842  0.00698692],[ 0.51167306 -0.00478535  0.49023698  0.00698692],[ 0.51604569 -0.00821043  0.4856607   0.00698692],[ 0.52315548 -0.01406128  0.47770115  0.00698692],[ 0.52908805 -0.01912391  0.47058984  0.00698692],[ 0.53309283 -0.02262467  0.46551784  0.00698692],[ 0.54089693 -0.03008134  0.45473421  0.00698692],[ 0.54643605 -0.03549564  0.44643449  0.00698692],[ 0.54987641 -0.03927592  0.44073659  0.00698692],[ 0.55637504 -0.04661397  0.42915538  0.00698692],[ 0.56087903 -0.05214762  0.42026375  0.00698692],[ 0.56637135 -0.05937292  0.40815883  0.00698692],[ 0.57006236 -0.06491505  0.39880688  0.00698692],[ 0.57233691 -0.06860178  0.39257747  0.00698692],[ 0.57640901 -0.07578217  0.37959446  0.00698692],[ 0.57900665 -0.08133314  0.36992246  0.00698692],[ 0.58193993 -0.08864117  0.35678147  0.00698692],[ 0.58370173 -0.09391211  0.34677165  0.00698692],[ 0.5854585  -0.10098635  0.33334043  0.00698692],[ 0.58632888 -0.10618515  0.32318356  0.00698692],[ 0.58689646 -0.11304329  0.30960715  0.00698692],[ 0.58690353 -0.11800792  0.29935397  0.00698692],[ 0.58671081 -0.12124726  0.29257358  0.00698692],[ 0.58606023 -0.12615539  0.28228333  0.00698692],[ 0.58467164 -0.13248878  0.2688333   0.00698692],[ 0.58259321 -0.13861381  0.25528311  0.00698692],[ 0.58064145 -0.14314852  0.24536513  0.00698692],[ 0.57914399 -0.14610531  0.23880063  0.00698692],[ 0.57572812 -0.15162769  0.22573264  0.00698692],[ 0.5727009  -0.15592294  0.21600774  0.00698692],[ 0.57051405 -0.15857924  0.20968112  0.00698692],[ 0.56573803 -0.1637196   0.19708936  0.00698692],[ 0.56182942 -0.16747423  0.18796494  0.00698692],[ 0.55901633 -0.16990711  0.18191712  0.00698692],[ 0.55305858 -0.17456638  0.17009086  0.00698692],[ 0.54826675 -0.17785635  0.16143629  0.00698692],[ 0.54492498 -0.17996143  0.15581152  0.00698692],[ 0.53972557 -0.18318795  0.14769981  0.00698692],[ 0.53225366 -0.18709157  0.13673675  0.00698692],[ 0.52834159 -0.18910374  0.1314598   0.00698692],[ 0.52055203 -0.19261674  0.12165317  0.00698692],[ 0.51505088 -0.19492825  0.11527514  0.00698692],[ 0.51173664 -0.1961965   0.11158847  0.00698692],[ 0.50747744 -0.19776519  0.10708651  0.00698692],[ 0.50328985 -0.19924409  0.10290631  0.00698692],[ 0.50087481 -0.19999741  0.10063676  0.00698692],[ 0.50025089 -0.20021179  0.10017613  0.00698692],[ 0.50027206 -0.20020733  0.10025225  0.00698692],[ 0.50037083 -0.20019041  0.1003628   0.00698692],[ 0.50040523 -0.20017249  0.10041568  0.00698692],[ 0.50045428 -0.20015146  0.10051342  0.00698692],[ 0.50047033 -0.20012714  0.10053233  0.00698692],[ 0.50049428 -0.20008854  0.10055797  0.04192142],[ 0.50050482 -0.20008443  0.1005813   0.13973801],[ 0.50050756 -0.20008419  0.10059109  0.30393015],[ 0.50050858 -0.20008347  0.10059499  0.31790394],[ 0.50050851 -0.20008323  0.10059613  0.31790394],[ 0.50050768 -0.20008133  0.1005959   0.31790394],[ 0.50050742 -0.20008238  0.10059531  0.31790394],[ 0.50050723 -0.20008172  0.10059536  0.31790394],[ 0.50050695 -0.20008178  0.10059487  0.31790394],[ 0.50050685 -0.20008168  0.10059447  0.31790394],[ 0.50050687 -0.20008147  0.10059431  0.31790394],[ 0.50050645 -0.20008196  0.10059373  0.31790394],[ 0.50050633 -0.20008185  0.10059368  0.31790394],[ 0.50050628 -0.2000818   0.10059348  0.31790394],[ 0.50050617 -0.20008169  0.10059343  0.31790394],[ 0.50050594 -0.20008181  0.10059314  0.31790394],[ 0.50050589 -0.20008151  0.100593    0.31790394],[ 0.50050587 -0.20008162  0.10059272  0.31790394],[ 0.50050587 -0.20008162  0.10059272  0.31790394],[ 0.50050566 -0.20008149  0.10059274  0.31790394],[ 0.50050566 -0.20008149  0.10059274  0.31790394],[ 0.50050561 -0.20008144  0.10059254  0.31790394],[ 0.50050555 -0.20008139  0.10059234  0.31790394],[ 0.50050555 -0.20008139  0.10059234  0.31790394],[ 0.50050561 -0.20008144  0.10059254  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008153  0.10059222  0.31790394],[ 0.50050544 -0.20008128  0.10059229  0.31790394],[ 0.50050543 -0.20008152  0.10059181  0.31790394],[ 0.50050506 -0.20008117  0.10059041  0.31790394],[ 0.50050267 -0.20007921  0.10058085  0.31790394],[ 0.50050061 -0.20007768  0.10057121  0.31790394],[ 0.50049762 -0.20007637  0.10055777  0.31790394],[ 0.50051734 -0.20008751  0.10052491  0.31790394],[ 0.50129411 -0.19960471  0.10060313  0.31790394],[ 0.50481207 -0.19801826  0.10152128  0.31790394],[ 0.51299038 -0.19449243  0.10344168  0.31790394],[ 0.52471695 -0.18884044  0.1063718   0.31790394],[ 0.53149652 -0.18552212  0.10823849  0.31790394],[ 0.54560964 -0.17792682  0.11223721  0.31790394],[ 0.55613002 -0.17203746  0.11562081  0.31790394],[ 0.5698304  -0.16346374  0.12033053  0.31790394],[ 0.57987595 -0.15673006  0.12412123  0.31790394],[ 0.58645013 -0.15203634  0.12668724  0.31790394],[ 0.5993437  -0.14209084  0.1321469   0.31790394],[ 0.608721   -0.13423968  0.13645674  0.31790394],[ 0.62084413 -0.12311256  0.14238226  0.31790394],[ 0.62959064 -0.11435298  0.14700325  0.31790394],[ 0.64082296 -0.10200001  0.1533417   0.31790394],[ 0.64886301 -0.09231472  0.15826419  0.31790394],[ 0.65397515 -0.08569949  0.16154961  0.31790394],[ 0.66150868 -0.07520726  0.16665263  0.31790394],[ 0.67087917 -0.06072266  0.1734286   0.31790394],[ 0.67960245 -0.04553598  0.18037565  0.31790394],[ 0.685557   -0.03380341  0.18554907  0.31790394],[ 0.68911207 -0.0262614   0.18881315  0.31790394],[ 0.69481553 -0.01290489  0.19438166  0.31790394],[ 0.69770405 -0.00559194  0.19732887  0.31790394],[6.99838310e-01 2.97014834e-04 1.99563223e-01 3.17903935e-01],[0.70021803 0.00127633 0.19983448 0.31790394],[0.70020479 0.00124299 0.19983606 0.31790394],[0.7000955  0.00079093 0.1996908  0.31790394],[7.00067769e-01 6.96038843e-04 1.99623847e-01 3.17903935e-01],[7.00048357e-01 6.30543137e-04 1.99562592e-01 3.17903935e-01],[7.00035214e-01 6.00411177e-04 1.99525581e-01 3.17903935e-01],[7.00030111e-01 5.45701447e-04 1.99507601e-01 3.17903935e-01],[7.00024265e-01 5.19411886e-04 1.99490966e-01 3.17903935e-01],[7.00021170e-01 5.10053601e-04 1.99480667e-01 3.17903935e-01],[7.00017307e-01 5.08772559e-04 1.99469256e-01 3.17903935e-01],[7.00015407e-01 5.07117725e-04 1.99463261e-01 3.17903935e-01],[7.00014579e-01 5.05957598e-04 1.99460392e-01 3.17903935e-01],[7.00014062e-01 5.05649709e-04 1.99458981e-01 3.17903935e-01],[7.00013342e-01 5.05847215e-04 1.99457099e-01 3.17903935e-01],[7.00013113e-01 5.05621963e-04 1.99456309e-01 3.17903935e-01],[7.00012768e-01 5.05556771e-04 1.99455176e-01 3.17903935e-01],[7.00012754e-01 5.05560620e-04 1.99455020e-01 3.17903935e-01],[7.00012581e-01 5.05753326e-04 1.99454749e-01 3.17903935e-01],[7.00012534e-01 5.05853237e-04 1.99454333e-01 3.17903935e-01],[7.00012697e-01 5.07076817e-04 1.99454500e-01 3.17903935e-01],[7.00014390e-01 5.16702310e-04 1.99455731e-01 3.17903935e-01],[7.00023138e-01 5.45868299e-04 1.99460908e-01 3.17903935e-01],[7.00030165e-01 5.87000224e-04 1.99468999e-01 3.17903935e-01],[0.70004021 0.00072896 0.19948085 0.31790394],[0.70005199 0.00082135 0.19949297 0.31790394],[0.70014387 0.00084669 0.19954747 0.31790394],[0.70127    0.00089303 0.19956451 0.31790394],[0.70489616 0.00100215 0.19936996 0.31790394],[0.70907861 0.0010539  0.19910846 0.31790394],[0.71249303 0.00109219 0.19890004 0.31790394],[0.72316818 0.00115056 0.19831029 0.31790394],[0.73081179 0.00115908 0.19799573 0.31790394],[0.7417951  0.00111575 0.19775415 0.31790394],[0.75040779 0.00107532 0.19779433 0.31790394],[0.75613524 0.00101641 0.19782144 0.31790394],[0.76726062 0.00080455 0.19821569 0.31790394],[7.72488235e-01 6.59554412e-04 1.98332032e-01 3.17903935e-01],[7.79701690e-01 4.85984800e-04 1.98670172e-01 3.17903935e-01],[7.86011890e-01 3.41255106e-04 1.99091930e-01 3.17903935e-01],[7.89605683e-01 1.94797700e-04 1.99316359e-01 3.17903935e-01],[7.95356523e-01 3.06978013e-05 1.99787897e-01 3.17903935e-01],[ 7.98341692e-01 -8.42133233e-05  1.99969889e-01  3.17903935e-01],[ 8.00535372e-01 -1.85589432e-04  2.00194642e-01  3.17903935e-01],[ 8.00785780e-01 -8.34911460e-05  2.00052437e-01  3.17903935e-01],[ 8.00760030e-01 -7.78194745e-05  2.00034095e-01  3.17903935e-01],[ 8.00596121e-01 -2.10889754e-05  1.99898652e-01  3.17903935e-01],[ 8.00575839e-01 -2.23217602e-05  1.99894592e-01  3.17903935e-01],[ 8.00559438e-01 -2.39717676e-05  1.99889104e-01  2.86462895e-01]
