[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126873 0.00306102 0.53213739 0.00698692],[0.57126922 0.00306099 0.53213245 0.00698692],[0.57127136 0.00306056 0.5321152  0.00698692],[0.57127279 0.0030595  0.53209858 0.00698692],[0.57127513 0.0030581  0.53207766 0.00698692],[0.571696   0.00271827 0.53141185 0.00698692],[0.57257684 0.00174325 0.53008379 0.00698692],[ 0.57584566 -0.00191019  0.52522828  0.00698692],[ 0.57943675 -0.00603308  0.51963806  0.00698692],[ 0.58558664 -0.013482    0.50949025  0.00698692],[ 0.59088419 -0.02023401  0.50017479  0.00698692],[ 0.594457   -0.02508776  0.49330822  0.00698692],[ 0.60153411 -0.03518144  0.47840027  0.00698692],[ 0.60629688 -0.04274583  0.46712963  0.00698692],[ 0.60922263 -0.04768737  0.45926526  0.00698692],[ 0.6144007  -0.05733392  0.44391216  0.00698692],[ 0.61772006 -0.06454084  0.43204068  0.00698692],[ 0.62141456 -0.07386357  0.41619914  0.00698692],[ 0.623633   -0.08074881  0.40419378  0.00698692],[ 0.62582279 -0.08960366  0.38795401  0.00698692],[ 0.62692098 -0.09610137  0.37584995  0.00698692],[ 0.62736717 -0.10036895  0.36747885  0.00698692],[ 0.62767753 -0.10848697  0.35118114  0.00698692],[ 0.62733317 -0.11451322  0.33883914  0.00698692],[ 0.62685743 -0.11835565  0.3308161   0.00698692],[ 0.62573052 -0.12401504  0.31855566  0.00698692],[ 0.6235651  -0.13121019  0.30244756  0.00698692],[ 0.62058859 -0.13805409  0.28669123  0.00698692],[ 0.61784192 -0.14295002  0.27457118  0.00698692],[ 0.61580429 -0.14607489  0.26681219  0.00698692],[ 0.61115016 -0.15209226  0.25146639  0.00698692],[ 0.60718214 -0.15635868  0.24016188  0.00698692],[ 0.60135809 -0.1616616   0.22557732  0.00698692],[ 0.59651131 -0.16535273  0.21466204  0.00698692],[ 0.58955556 -0.17005268  0.20077733  0.00698692],[ 0.58205154 -0.1743679   0.18750855  0.00698692],[ 0.57605586 -0.17731218  0.17775214  0.00698692],[ 0.57192594 -0.17927907  0.1715502   0.00698692],[ 0.56328496 -0.182722    0.15950428  0.00698692],[ 0.55645849 -0.18542801  0.15094512  0.00698692],[ 0.54704977 -0.18848675  0.13993937  0.00698692],[ 0.53721088 -0.19135826  0.12954944  0.00698692],[ 0.52967359 -0.19341575  0.12223827  0.00698692],[ 0.52011323 -0.19584885  0.11388171  0.00698692],[ 0.51377185 -0.19718882  0.10879607  0.00698692],[ 0.51016073 -0.19798157  0.10606973  0.00698692],[ 0.50460955 -0.19912861  0.10205295  0.00698692],[ 0.50183057 -0.1997086   0.10021398  0.00698692],[ 0.5007298  -0.19990601  0.09953073  0.00698692],[ 0.50009942 -0.19997394  0.09929334  0.00698692],[ 0.50014942 -0.19999438  0.09932362  0.00698692],[ 0.50025439 -0.19995524  0.09944501  0.00698692],[ 0.50030293 -0.19993078  0.09951058  0.00698692],[ 0.50033335 -0.19992925  0.09956824  0.00698692],[ 0.50036608 -0.19991671  0.099603    0.10480351],[ 0.50038242 -0.19989565  0.09961409  0.23406116],[ 0.50038436 -0.19989362  0.09961619  0.30742359],[ 0.5003868  -0.19989024  0.0996186   0.31790394],[ 0.50038891 -0.1998901   0.09962094  0.31790394],[ 0.50038938 -0.19989189  0.09962092  0.31790394],[ 0.50038938 -0.19989116  0.09962135  0.31790394],[ 0.50038926 -0.1998908   0.09962137  0.31790394],[ 0.50038918 -0.199891    0.09962137  0.31790394],[ 0.50038901 -0.19989057  0.09962137  0.31790394],[ 0.5003889  -0.19989073  0.09962125  0.31790394],[ 0.50038874 -0.19989078  0.09962125  0.31790394],[ 0.50038874 -0.19989078  0.09962125  0.31790394],[ 0.50038868 -0.19989073  0.09962123  0.31790394],[ 0.50038874 -0.19989078  0.09962125  0.31790394],[ 0.50038859 -0.19989096  0.09962123  0.31790394],[ 0.50038859 -0.19989096  0.09962123  0.31790394],[ 0.50038847 -0.19989085  0.09962118  0.31790394],[ 0.50038847 -0.19989085  0.09962118  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038827 -0.19989098  0.09962113  0.31790394],[ 0.50038836 -0.19989084  0.09962123  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038817 -0.19989066  0.09962092  0.31790394],[ 0.50038769 -0.19989005  0.09961857  0.31790394],[ 0.50038649 -0.19988913  0.09961308  0.31790394],[ 0.50038505 -0.19988744  0.09960627  0.31790394],[ 0.50038242 -0.19988455  0.09959297  0.31790394],[ 0.50038124 -0.19988251  0.09958487  0.31790394],[ 0.50228536 -0.19898809  0.09994299  0.31790394],[ 0.50674209 -0.1969996   0.10101186  0.31790394],[ 0.51094074 -0.19520135  0.10211048  0.31790394],[ 0.52201061 -0.18998213  0.10486742  0.31790394],[ 0.53201719 -0.18512147  0.10764694  0.31790394],[ 0.54611674 -0.17763526  0.11173507  0.31790394],[ 0.55658421 -0.17165218  0.11516527  0.31790394],[ 0.56341665 -0.1674009   0.11746816  0.31790394],[ 0.57356888 -0.16097833  0.12117287  0.31790394],[ 0.586759   -0.15170932  0.12642738  0.31790394],[ 0.59641813 -0.1443721   0.13052398  0.31790394],[ 0.60886303 -0.13413071  0.1362798   0.31790394],[ 0.61498365 -0.12851251  0.13919928  0.31790394],[ 0.62678557 -0.11715746  0.14542125  0.31790394],[ 0.6353159  -0.10808371  0.15016572  0.31790394],[ 0.64081416 -0.10185181  0.15339199  0.31790394],[ 0.65135701 -0.08906322  0.15998057  0.31790394],[ 0.65891719 -0.0786204   0.16501902  0.31790394],[ 0.66837831 -0.06445403  0.17186206  0.31790394],[ 0.67505277 -0.05320958  0.1770678   0.31790394],[ 0.6832949  -0.03774366  0.18412052  0.31790394],[ 0.68868555 -0.02638293  0.18901144  0.31790394],[ 0.69174505 -0.01934793  0.19207264  0.31790394],[ 0.69534218 -0.01060596  0.19569368  0.31790394],[ 0.69834866 -0.0025247   0.19888873  0.31790394],[6.99443319e-01 4.13049267e-04 1.99930553e-01 3.17903935e-01],[6.99436594e-01 3.35164708e-04 1.99905712e-01 3.17903935e-01],[6.99407400e-01 2.21165664e-04 1.99934355e-01 3.17903935e-01],[ 6.99304021e-01 -8.27515986e-05  1.99730082e-01  3.17903935e-01],[ 6.99278074e-01 -1.74454366e-04  1.99631130e-01  3.17903935e-01],[ 6.99264083e-01 -2.55413559e-04  1.99575606e-01  3.17903935e-01],[ 6.99258278e-01 -2.98105691e-04  1.99550245e-01  3.17903935e-01],[ 6.99255915e-01 -3.04395167e-04  1.99545000e-01  3.17903935e-01],[ 6.99252199e-01 -3.14754231e-04  1.99535469e-01  3.17903935e-01],[ 6.99249577e-01 -3.15085951e-04  1.99530529e-01  3.17903935e-01],[ 6.99248296e-01 -3.21691948e-04  1.99527033e-01  3.17903935e-01],[ 6.99247234e-01 -3.22784471e-04  1.99525412e-01  3.17903935e-01],[ 6.99246714e-01 -3.24780855e-04  1.99524107e-01  3.17903935e-01],[ 6.99246136e-01 -3.27094217e-04  1.99523168e-01  3.17903935e-01],[ 6.99245697e-01 -3.26663007e-04  1.99522545e-01  3.17903935e-01],[ 6.99245576e-01 -3.28216368e-04  1.99522150e-01  3.17903935e-01],[ 6.99245210e-01 -3.28343768e-04  1.99521506e-01  3.17903935e-01],[ 6.99245045e-01 -3.28588040e-04  1.99521340e-01  3.17903935e-01],[ 6.99245007e-01 -3.29227828e-04  1.99521029e-01  3.17903935e-01],[ 6.99245007e-01 -3.29227828e-04  1.99521029e-01  3.17903935e-01],[ 6.99245185e-01 -3.28475704e-04  1.99520971e-01  3.17903935e-01],[ 6.99246470e-01 -3.24141813e-04  1.99521372e-01  3.17903935e-01],[ 6.99248951e-01 -3.10755128e-04  1.99521221e-01  3.17903935e-01],[ 6.99253255e-01 -2.88916734e-04  1.99524122e-01  3.17903935e-01],[ 6.99257084e-01 -2.67022371e-04  1.99527914e-01  3.17903935e-01],[ 6.99283093e-01 -2.43330468e-04  1.99510986e-01  3.17903935e-01],[ 7.00898000e-01 -1.86297119e-04  1.99560953e-01  3.17903935e-01],[7.04888690e-01 1.66926975e-05 1.99331307e-01 3.17903935e-01],[7.07732026e-01 1.69686204e-04 1.99174588e-01 3.17903935e-01],[7.12927057e-01 2.52973402e-04 1.98854351e-01 3.17903935e-01],[7.21557794e-01 4.65455029e-04 1.98451312e-01 3.17903935e-01],[7.29135338e-01 5.71121995e-04 1.98197767e-01 3.17903935e-01],[7.40204262e-01 6.91343083e-04 1.97991767e-01 3.17903935e-01],[0.75171669 0.00075944 0.1980513  0.31790394],[0.76024358 0.00078706 0.19820418 0.31790394],[0.77097618 0.00081303 0.19864207 0.31790394],[7.78360723e-01 7.13955972e-04 1.99111275e-01 3.17903935e-01],[7.86555055e-01 6.79954128e-04 1.99577812e-01 3.17903935e-01],[7.91560456e-01 5.84716393e-04 2.00051465e-01 3.17903935e-01],[7.94249780e-01 5.91677695e-04 2.00299618e-01 3.17903935e-01],[7.98091150e-01 4.78050502e-04 2.00637170e-01 3.17903935e-01],[7.99603863e-01 4.73738065e-04 2.00685104e-01 3.17903935e-01],[7.99940735e-01 5.66274491e-04 2.00667656e-01 3.17903935e-01],[7.99845677e-01 6.07989187e-04 2.00571078e-01 3.17903935e-01],[7.99755227e-01 6.36652001e-04 2.00505849e-01 3.17903935e-01],[7.99713823e-01 6.47943175e-04 2.00468053e-01 3.07423589e-01]
[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126854 0.00306119 0.53213835 0.00698692],[0.57126873 0.00306102 0.53213739 0.00698692],[0.57126922 0.00306099 0.53213245 0.00698692],[0.57127136 0.00306056 0.5321152  0.00698692],[0.57127279 0.0030595  0.53209858 0.00698692],[0.57127513 0.0030581  0.53207766 0.00698692],[0.571696   0.00271827 0.53141185 0.00698692],[0.57257684 0.00174325 0.53008379 0.00698692],[ 0.57584566 -0.00191019  0.52522828  0.00698692],[ 0.57943675 -0.00603308  0.51963806  0.00698692],[ 0.58558664 -0.013482    0.50949025  0.00698692],[ 0.59088419 -0.02023401  0.50017479  0.00698692],[ 0.594457   -0.02508776  0.49330822  0.00698692],[ 0.60153411 -0.03518144  0.47840027  0.00698692],[ 0.60629688 -0.04274583  0.46712963  0.00698692],[ 0.60922263 -0.04768737  0.45926526  0.00698692],[ 0.6144007  -0.05733392  0.44391216  0.00698692],[ 0.61772006 -0.06454084  0.43204068  0.00698692],[ 0.62141456 -0.07386357  0.41619914  0.00698692],[ 0.623633   -0.08074881  0.40419378  0.00698692],[ 0.62582279 -0.08960366  0.38795401  0.00698692],[ 0.62692098 -0.09610137  0.37584995  0.00698692],[ 0.62736717 -0.10036895  0.36747885  0.00698692],[ 0.62767753 -0.10848697  0.35118114  0.00698692],[ 0.62733317 -0.11451322  0.33883914  0.00698692],[ 0.62685743 -0.11835565  0.3308161   0.00698692],[ 0.62573052 -0.12401504  0.31855566  0.00698692],[ 0.6235651  -0.13121019  0.30244756  0.00698692],[ 0.62058859 -0.13805409  0.28669123  0.00698692],[ 0.61784192 -0.14295002  0.27457118  0.00698692],[ 0.61580429 -0.14607489  0.26681219  0.00698692],[ 0.61115016 -0.15209226  0.25146639  0.00698692],[ 0.60718214 -0.15635868  0.24016188  0.00698692],[ 0.60135809 -0.1616616   0.22557732  0.00698692],[ 0.59651131 -0.16535273  0.21466204  0.00698692],[ 0.58955556 -0.17005268  0.20077733  0.00698692],[ 0.58205154 -0.1743679   0.18750855  0.00698692],[ 0.57605586 -0.17731218  0.17775214  0.00698692],[ 0.57192594 -0.17927907  0.1715502   0.00698692],[ 0.56328496 -0.182722    0.15950428  0.00698692],[ 0.55645849 -0.18542801  0.15094512  0.00698692],[ 0.54704977 -0.18848675  0.13993937  0.00698692],[ 0.53721088 -0.19135826  0.12954944  0.00698692],[ 0.52967359 -0.19341575  0.12223827  0.00698692],[ 0.52011323 -0.19584885  0.11388171  0.00698692],[ 0.51377185 -0.19718882  0.10879607  0.00698692],[ 0.51016073 -0.19798157  0.10606973  0.00698692],[ 0.50460955 -0.19912861  0.10205295  0.00698692],[ 0.50183057 -0.1997086   0.10021398  0.00698692],[ 0.5007298  -0.19990601  0.09953073  0.00698692],[ 0.50009942 -0.19997394  0.09929334  0.00698692],[ 0.50014942 -0.19999438  0.09932362  0.00698692],[ 0.50025439 -0.19995524  0.09944501  0.00698692],[ 0.50030293 -0.19993078  0.09951058  0.00698692],[ 0.50033335 -0.19992925  0.09956824  0.00698692],[ 0.50036608 -0.19991671  0.099603    0.10480351],[ 0.50038242 -0.19989565  0.09961409  0.23406116],[ 0.50038436 -0.19989362  0.09961619  0.30742359],[ 0.5003868  -0.19989024  0.0996186   0.31790394],[ 0.50038891 -0.1998901   0.09962094  0.31790394],[ 0.50038938 -0.19989189  0.09962092  0.31790394],[ 0.50038938 -0.19989116  0.09962135  0.31790394],[ 0.50038926 -0.1998908   0.09962137  0.31790394],[ 0.50038918 -0.199891    0.09962137  0.31790394],[ 0.50038901 -0.19989057  0.09962137  0.31790394],[ 0.5003889  -0.19989073  0.09962125  0.31790394],[ 0.50038874 -0.19989078  0.09962125  0.31790394],[ 0.50038874 -0.19989078  0.09962125  0.31790394],[ 0.50038868 -0.19989073  0.09962123  0.31790394],[ 0.50038874 -0.19989078  0.09962125  0.31790394],[ 0.50038859 -0.19989096  0.09962123  0.31790394],[ 0.50038859 -0.19989096  0.09962123  0.31790394],[ 0.50038847 -0.19989085  0.09962118  0.31790394],[ 0.50038847 -0.19989085  0.09962118  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038836 -0.19989075  0.09962113  0.31790394],[ 0.50038827 -0.19989098  0.09962113  0.31790394],[ 0.50038836 -0.19989084  0.09962123  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038825 -0.19989073  0.09962119  0.31790394],[ 0.50038817 -0.19989066  0.09962092  0.31790394],[ 0.50038769 -0.19989005  0.09961857  0.31790394],[ 0.50038649 -0.19988913  0.09961308  0.31790394],[ 0.50038505 -0.19988744  0.09960627  0.31790394],[ 0.50038242 -0.19988455  0.09959297  0.31790394],[ 0.50038124 -0.19988251  0.09958487  0.31790394],[ 0.50228536 -0.19898809  0.09994299  0.31790394],[ 0.50674209 -0.1969996   0.10101186  0.31790394],[ 0.51094074 -0.19520135  0.10211048  0.31790394],[ 0.52201061 -0.18998213  0.10486742  0.31790394],[ 0.53201719 -0.18512147  0.10764694  0.31790394],[ 0.54611674 -0.17763526  0.11173507  0.31790394],[ 0.55658421 -0.17165218  0.11516527  0.31790394],[ 0.56341665 -0.1674009   0.11746816  0.31790394],[ 0.57356888 -0.16097833  0.12117287  0.31790394],[ 0.586759   -0.15170932  0.12642738  0.31790394],[ 0.59641813 -0.1443721   0.13052398  0.31790394],[ 0.60886303 -0.13413071  0.1362798   0.31790394],[ 0.61498365 -0.12851251  0.13919928  0.31790394],[ 0.62678557 -0.11715746  0.14542125  0.31790394],[ 0.6353159  -0.10808371  0.15016572  0.31790394],[ 0.64081416 -0.10185181  0.15339199  0.31790394],[ 0.65135701 -0.08906322  0.15998057  0.31790394],[ 0.65891719 -0.0786204   0.16501902  0.31790394],[ 0.66837831 -0.06445403  0.17186206  0.31790394],[ 0.67505277 -0.05320958  0.1770678   0.31790394],[ 0.6832949  -0.03774366  0.18412052  0.31790394],[ 0.68868555 -0.02638293  0.18901144  0.31790394],[ 0.69174505 -0.01934793  0.19207264  0.31790394],[ 0.69534218 -0.01060596  0.19569368  0.31790394],[ 0.69834866 -0.0025247   0.19888873  0.31790394],[6.99443319e-01 4.13049267e-04 1.99930553e-01 3.17903935e-01],[6.99436594e-01 3.35164708e-04 1.99905712e-01 3.17903935e-01],[6.99407400e-01 2.21165664e-04 1.99934355e-01 3.17903935e-01],[ 6.99304021e-01 -8.27515986e-05  1.99730082e-01  3.17903935e-01],[ 6.99278074e-01 -1.74454366e-04  1.99631130e-01  3.17903935e-01],[ 6.99264083e-01 -2.55413559e-04  1.99575606e-01  3.17903935e-01],[ 6.99258278e-01 -2.98105691e-04  1.99550245e-01  3.17903935e-01],[ 6.99255915e-01 -3.04395167e-04  1.99545000e-01  3.17903935e-01],[ 6.99252199e-01 -3.14754231e-04  1.99535469e-01  3.17903935e-01],[ 6.99249577e-01 -3.15085951e-04  1.99530529e-01  3.17903935e-01],[ 6.99248296e-01 -3.21691948e-04  1.99527033e-01  3.17903935e-01],[ 6.99247234e-01 -3.22784471e-04  1.99525412e-01  3.17903935e-01],[ 6.99246714e-01 -3.24780855e-04  1.99524107e-01  3.17903935e-01],[ 6.99246136e-01 -3.27094217e-04  1.99523168e-01  3.17903935e-01],[ 6.99245697e-01 -3.26663007e-04  1.99522545e-01  3.17903935e-01],[ 6.99245576e-01 -3.28216368e-04  1.99522150e-01  3.17903935e-01],[ 6.99245210e-01 -3.28343768e-04  1.99521506e-01  3.17903935e-01],[ 6.99245045e-01 -3.28588040e-04  1.99521340e-01  3.17903935e-01],[ 6.99245007e-01 -3.29227828e-04  1.99521029e-01  3.17903935e-01],[ 6.99245007e-01 -3.29227828e-04  1.99521029e-01  3.17903935e-01],[ 6.99245185e-01 -3.28475704e-04  1.99520971e-01  3.17903935e-01],[ 6.99246470e-01 -3.24141813e-04  1.99521372e-01  3.17903935e-01],[ 6.99248951e-01 -3.10755128e-04  1.99521221e-01  3.17903935e-01],[ 6.99253255e-01 -2.88916734e-04  1.99524122e-01  3.17903935e-01],[ 6.99257084e-01 -2.67022371e-04  1.99527914e-01  3.17903935e-01],[ 6.99283093e-01 -2.43330468e-04  1.99510986e-01  3.17903935e-01],[ 7.00898000e-01 -1.86297119e-04  1.99560953e-01  3.17903935e-01],[7.04888690e-01 1.66926975e-05 1.99331307e-01 3.17903935e-01],[7.07732026e-01 1.69686204e-04 1.99174588e-01 3.17903935e-01],[7.12927057e-01 2.52973402e-04 1.98854351e-01 3.17903935e-01],[7.21557794e-01 4.65455029e-04 1.98451312e-01 3.17903935e-01],[7.29135338e-01 5.71121995e-04 1.98197767e-01 3.17903935e-01],[7.40204262e-01 6.91343083e-04 1.97991767e-01 3.17903935e-01],[0.75171669 0.00075944 0.1980513  0.31790394],[0.76024358 0.00078706 0.19820418 0.31790394],[0.77097618 0.00081303 0.19864207 0.31790394],[7.78360723e-01 7.13955972e-04 1.99111275e-01 3.17903935e-01],[7.86555055e-01 6.79954128e-04 1.99577812e-01 3.17903935e-01],[7.91560456e-01 5.84716393e-04 2.00051465e-01 3.17903935e-01],[7.94249780e-01 5.91677695e-04 2.00299618e-01 3.17903935e-01],[7.98091150e-01 4.78050502e-04 2.00637170e-01 3.17903935e-01],[7.99603863e-01 4.73738065e-04 2.00685104e-01 3.17903935e-01],[7.99940735e-01 5.66274491e-04 2.00667656e-01 3.17903935e-01],[7.99845677e-01 6.07989187e-04 2.00571078e-01 3.17903935e-01],[7.99755227e-01 6.36652001e-04 2.00505849e-01 3.17903935e-01],[7.99713823e-01 6.47943175e-04 2.00468053e-01 3.07423589e-01],[7.99675117e-01 6.59593720e-04 2.00422094e-01 2.06113559e-01]
