[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907501 -0.00359902  0.50263126  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907501 -0.00359902  0.50263126  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907491 -0.00359897  0.50263151  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49907413 -0.00370054  0.50263025  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49876294 -0.00608322  0.50168806  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49809641 -0.00957562  0.49901869  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49620646 -0.01852804  0.49052226  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49526862 -0.02325283  0.48576627  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.4938452  -0.0307628   0.47818109  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49200524 -0.04092291  0.46792789  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.49077019 -0.04832032  0.46043614  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48961556 -0.05835843  0.45026442  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48923072 -0.06590265  0.44267472  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48903955 -0.07328411  0.43528462  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48886518 -0.08324443  0.42521089  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48871244 -0.09330272  0.41500955  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48860063 -0.10080992  0.40757596  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48853877 -0.1057697   0.4025024   0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48840338 -0.11566969  0.39248149  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48823679 -0.12318864  0.38484848  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48812914 -0.13065109  0.37731846  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48800824 -0.14062948  0.36734525  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.487942   -0.14560429  0.36236558  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48778384 -0.15555496  0.35239359  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48768881 -0.16303486  0.34483279  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48755579 -0.17151845  0.33481464  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48759864 -0.17414709  0.32737109  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48759136 -0.17518359  0.31712628  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48755216 -0.17535113  0.30954456  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48758045 -0.17521789  0.30461056  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48758789 -0.17518217  0.29709441  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48761621 -0.17513992  0.28703649  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48757648 -0.17700077  0.27953966  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48745034 -0.18461981  0.26951869  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48737296 -0.18872312  0.26452974  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48730616 -0.19244625  0.25687214  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48731836 -0.19389681  0.24686668  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48725027 -0.19430027  0.23687227  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48725135 -0.19423754  0.22928486  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48725315 -0.19415376  0.22424283  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48726516 -0.19412568  0.21676566  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48725187 -0.19403366  0.20670516  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48724763 -0.19395156  0.20164215  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.4872706  -0.19389989  0.19171168  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48723996 -0.19388714  0.18429226  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48723362 -0.19384813  0.17410161  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.4872179  -0.1938275   0.16657189  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48718391 -0.1938159   0.15903764  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48719069 -0.19377726  0.14906428  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48717488 -0.19374532  0.14403264  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.4871645  -0.1936611   0.13401404  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48714944 -0.19168417  0.12389041  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48774183 -0.18664407  0.1163572   0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48895787 -0.18009081  0.10645642  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48936845 -0.17834727  0.09894941  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48948394 -0.17785324  0.09390706  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.4895586  -0.17749262  0.08465813  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48957082 -0.17750887  0.08102329  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48956003 -0.17755299  0.08003697  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48956602 -0.17760142  0.07948548  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.4895734  -0.17763416  0.07947298  0.00698692  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48957042 -0.17764307  0.07948037  0.01048037  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48957053 -0.17764877  0.07949802  0.04890832  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48956977 -0.17764851  0.07951284  0.10480351  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48955936 -0.17764341  0.07953879  0.26200876  0.48955754 -0.17764407  0.0795566   0.652218    0.0049845   0.18257315],[ 0.48955754 -0.17764407  0.0795566   0.32838428  0.          0.          0.          0.652218    0.0049845   0.18257315],[ 0.48955878 -0.1776455   0.07957753  0.33537119  0.48955878 -0.1776455   0.07957753  0.652218    0.0049845   0.18257315],[ 0.48956335 -0.17765171  0.07959891  0.33537119  0.48956335 -0.17765171  0.07959891  0.652218    0.0049845   0.18257315],[ 0.48956399 -0.17765379  0.07960293  0.33537119  0.48956399 -0.17765379  0.07960293  0.652218    0.0049845   0.18257315],[ 0.48956445 -0.17765534  0.0796068   0.33537119  0.48956445 -0.17765534  0.0796068   0.652218    0.0049845   0.18257315],[ 0.4895645  -0.17765687  0.0796097   0.33537119  0.4895645  -0.17765687  0.0796097   0.652218    0.0049845   0.18257315],[ 0.48956419 -0.17765749  0.07961032  0.33537119  0.48956419 -0.17765749  0.07961032  0.652218    0.0049845   0.18257315],[ 0.48956407 -0.17765825  0.0796115   0.33537119  0.48956407 -0.17765825  0.0796115   0.652218    0.0049845   0.18257315],[ 0.48956442 -0.17765918  0.07964206  0.33537119  0.48956442 -0.17765918  0.07964206  0.652218    0.0049845   0.18257315],[ 0.4895383  -0.17765719  0.08135485  0.33537119  0.4895383  -0.17765719  0.08135485  0.652218    0.0049845   0.18257315],[ 0.48955778 -0.17772691  0.08451481  0.33537119  0.48955778 -0.17772691  0.08451481  0.652218    0.0049845   0.18257315],[ 0.48959088 -0.17773106  0.09331454  0.33537119  0.48959088 -0.17773106  0.09331454  0.652218    0.0049845   0.18257315],[ 0.48962853 -0.17775609  0.1007634   0.33537119  0.48962853 -0.17775609  0.1007634   0.652218    0.0049845   0.18257315],[ 0.48963707 -0.17776893  0.11085366  0.33537119  0.48963707 -0.17776893  0.11085366  0.652218    0.0049845   0.18257315],[ 0.4896713  -0.17771543  0.12101512  0.33537119  0.4896713  -0.17771543  0.12101512  0.652218    0.0049845   0.18257315],[ 0.48961927 -0.17584652  0.1284697   0.33537119  0.48961927 -0.17584652  0.1284697   0.652218    0.0049845   0.18257315],[ 0.48954946 -0.16833019  0.13835327  0.33537119  0.48954946 -0.16833019  0.13835327  0.652218    0.0049845   0.18257315],[ 0.48927227 -0.16116828  0.14591451  0.33537119  0.48927227 -0.16116828  0.14591451  0.652218    0.0049845   0.18257315],[ 0.4891486  -0.15619629  0.15102817  0.33537119  0.4891486  -0.15619629  0.15102817  0.652218    0.0049845   0.18257315],[ 0.48909527 -0.14610706  0.16105805  0.33537119  0.48909527 -0.14610706  0.16105805  0.652218    0.0049845   0.18257315],[ 0.48918417 -0.13850741  0.16685033  0.33537119  0.48918417 -0.13850741  0.16685033  0.652218    0.0049845   0.18257315],[ 0.48928023 -0.13354013  0.16874892  0.33537119  0.48928023 -0.13354013  0.16874892  0.652218    0.0049845   0.18257315],[ 0.48945721 -0.1234904   0.17002398  0.33537119  0.48945721 -0.1234904   0.17002398  0.652218    0.0049845   0.18257315],[ 0.48979708 -0.1159458   0.17014124  0.33537119  0.48979708 -0.1159458   0.17014124  0.652218    0.0049845   0.18257315],[ 0.49101579 -0.10592229  0.17020909  0.33537119  0.49101579 -0.10592229  0.17020909  0.652218    0.0049845   0.18257315],[ 0.49243371 -0.09840828  0.170196    0.33537119  0.49243371 -0.09840828  0.170196    0.652218    0.0049845   0.18257315],[ 0.49360338 -0.09344811  0.17023518  0.33537119  0.49360338 -0.09344811  0.17023518  0.652218    0.0049845   0.18257315],[ 0.49668165 -0.0836854   0.17028603  0.33537119  0.49668165 -0.0836854   0.17028603  0.652218    0.0049845   0.18257315],[ 0.50067634 -0.0742377   0.17044007  0.33537119  0.50067634 -0.0742377   0.17044007  0.652218    0.0049845   0.18257315],[ 0.50302653 -0.06973983  0.17056194  0.33537119  0.50302653 -0.06973983  0.17056194  0.652218    0.0049845   0.18257315],[ 0.50688055 -0.06339832  0.17067169  0.33537119  0.50688055 -0.06339832  0.17067169  0.652218    0.0049845   0.18257315],[ 0.51266399 -0.05515835  0.17059373  0.33537119  0.51266399 -0.05515835  0.17059373  0.652218    0.0049845   0.18257315],[ 0.51576894 -0.0511853   0.17067054  0.33537119  0.51576894 -0.0511853   0.17067054  0.652218    0.0049845   0.18257315],[ 0.52045915 -0.04526188  0.17073192  0.33537119  0.52045915 -0.04526188  0.17073192  0.652218    0.0049845   0.18257315],[ 0.52529365 -0.03940366  0.17080263  0.33537119  0.52529365 -0.03940366  0.17080263  0.652218    0.0049845   0.18257315],[ 0.53171853 -0.03155915  0.1708579   0.33537119  0.53171853 -0.03155915  0.1708579   0.652218    0.0049845   0.18257315],[ 0.53654061 -0.02561293  0.17087003  0.33537119  0.53654061 -0.02561293  0.17087003  0.652218    0.0049845   0.18257315],[ 0.5429829  -0.01778276  0.17089093  0.33537119  0.5429829  -0.01778276  0.17089093  0.652218    0.0049845   0.18257315],[ 0.54944746 -0.00991687  0.17090522  0.33537119  0.54944746 -0.00991687  0.17090522  0.652218    0.0049845   0.18257315],[ 0.5543039  -0.00402917  0.17089225  0.33537119  0.5543039  -0.00402917  0.17089225  0.652218    0.0049845   0.18257315],[0.56083182 0.00380571 0.17089748 0.33537119 0.56083182 0.00380571 0.17089748 0.652218   0.0049845  0.18257315],[0.56550626 0.00890291 0.17082015 0.33537119 0.56550626 0.00890291 0.17082015 0.652218   0.0049845  0.18257315],[0.56750838 0.01078781 0.17068676 0.33537119 0.56750838 0.01078781 0.17068676 0.652218   0.0049845  0.18257315],[0.56882907 0.01196934 0.17050356 0.33537119 0.56882907 0.01196934 0.17050356 0.652218   0.0049845  0.18257315],[0.56922699 0.01231542 0.1704123  0.33537119 0.56922699 0.01231542 0.1704123  0.652218   0.0049845  0.18257315],[0.56923472 0.01234042 0.17041169 0.33537119 0.56923472 0.01234042 0.17041169 0.652218   0.0049845  0.18257315],[0.56924406 0.01234299 0.17040576 0.33537119 0.56924406 0.01234299 0.17040576 0.652218   0.0049845  0.18257315],[0.570118   0.01222315 0.17043029 0.33537119 0.570118   0.01222315 0.17043029 0.652218   0.0049845  0.18257315],[0.57119071 0.01218639 0.17045307 0.33537119 0.57119071 0.01218639 0.17045307 0.652218   0.0049845  0.18257315],[0.57326462 0.01213072 0.17045383 0.33537119 0.57326462 0.01213072 0.17045383 0.652218   0.0049845  0.18257315],[0.57472997 0.01208444 0.1703342  0.33537119 0.57472997 0.01208444 0.1703342  0.652218   0.0049845  0.18257315],[0.57503629 0.01206579 0.17032338 0.33537119 0.57503629 0.01206579 0.17032338 0.652218   0.0049845  0.18257315],[0.57512856 0.01206898 0.17032375 0.33537119 0.57512856 0.01206898 0.17032375 0.652218   0.0049845  0.18257315],[0.57513653 0.01206518 0.1703275  0.33537119 0.57513653 0.01206518 0.1703275  0.652218   0.0049845  0.18257315],[0.57517609 0.01206704 0.17123646 0.33537119 0.57517609 0.01206704 0.17123646 0.652218   0.0049845  0.18257315],[0.57515106 0.01209532 0.1743427  0.33537119 0.57515106 0.01209532 0.1743427  0.652218   0.0049845  0.18257315],[0.57514317 0.01203863 0.1797501  0.33537119 0.57514317 0.01203863 0.1797501  0.652218   0.0049845  0.18257315],[0.57512726 0.01199642 0.18211887 0.33537119 0.57512726 0.01199642 0.18211887 0.652218   0.0049845  0.18257315],[0.5751535  0.01198864 0.18279384 0.33537119 0.5751535  0.01198864 0.18279384 0.652218   0.0049845  0.18257315],[0.57636573 0.01198215 0.18333379 0.33537119 0.57636573 0.01198215 0.18333379 0.652218   0.0049845  0.18257315],[0.57902675 0.01205993 0.18339956 0.33537119 0.57902675 0.01205993 0.18339956 0.652218   0.0049845  0.18257315],[0.58381871 0.01281193 0.18339721 0.33537119 0.58381871 0.01281193 0.18339721 0.652218   0.0049845  0.18257315],[0.58707293 0.01316297 0.18332908 0.33537119 0.58707293 0.01316297 0.18332908 0.652218   0.0049845  0.18257315],[0.58860176 0.01329728 0.18325827 0.33537119 0.58860176 0.01329728 0.18325827 0.652218   0.0049845  0.18257315],[0.59048999 0.01339842 0.18315446 0.33537119 0.59048999 0.01339842 0.18315446 0.652218   0.0049845  0.18257315],[0.59142056 0.01343271 0.18311982 0.33537119 0.59142056 0.01343271 0.18311982 0.652218   0.0049845  0.18257315],[0.59273852 0.01346178 0.18312291 0.33537119 0.59273852 0.01346178 0.18312291 0.652218   0.0049845  0.18257315],[0.59431515 0.01342861 0.18319025 0.33537119 0.59431515 0.01342861 0.18319025 0.652218   0.0049845  0.18257315],[0.59712971 0.0133422  0.18316317 0.33537119 0.59712971 0.0133422  0.18316317 0.652218   0.0049845  0.18257315],[0.59957542 0.01247013 0.18317095 0.33537119 0.59957542 0.01247013 0.18317095 0.652218   0.0049845  0.18257315],[0.60098864 0.01057676 0.18308262 0.33537119 0.60098864 0.01057676 0.18308262 0.652218   0.0049845  0.18257315],[0.60272046 0.00696869 0.18305333 0.33537119 0.60272046 0.00696869 0.18305333 0.652218   0.0049845  0.18257315],[0.60452463 0.00274483 0.18303377 0.33537119 0.60452463 0.00274483 0.18303377 0.652218   0.0049845  0.18257315],[ 6.06060718e-01 -4.18103447e-04  1.83008235e-01  3.35371190e-01  6.06060718e-01 -4.18103447e-04  1.83008235e-01  6.52218003e-01  4.98450369e-03  1.82573145e-01],[ 0.60911495 -0.00286978  0.18304733  0.33537119  0.60911495 -0.00286978  0.18304733  0.652218    0.0049845   0.18257315],[ 0.61229575 -0.00350768  0.18304375  0.33537119  0.61229575 -0.00350768  0.18304375  0.652218    0.0049845   0.18257315],[ 0.61821834 -0.00398689  0.18306867  0.33537119  0.61821834 -0.00398689  0.18306867  0.652218    0.0049845   0.18257315],[ 0.62404912 -0.00328148  0.18314308  0.33537119  0.62404912 -0.00328148  0.18314308  0.652218    0.0049845   0.18257315],[ 0.62845424 -0.00221139  0.18319292  0.33537119  0.62845424 -0.00221139  0.18319292  0.652218    0.0049845   0.18257315],[ 6.35449635e-01 -3.78962238e-04  1.83202721e-01  3.35371190e-01  6.35449635e-01 -3.78962238e-04  1.83202721e-01  6.52218003e-01  4.98450369e-03  1.82573145e-01],[0.64497871 0.0026334  0.18330988 0.33537119 0.64497871 0.0026334  0.18330988 0.652218   0.0049845  0.18257315],[0.65074205 0.00437139 0.18299211 0.33537119 0.65074205 0.00437139 0.18299211 0.652218   0.0049845  0.18257315],[0.65199666 0.00482575 0.18285046 0.33537119 0.65199666 0.00482575 0.18285046 0.652218   0.0049845  0.18257315],[0.65226033 0.00495095 0.18278401 0.33537119 0.65226033 0.00495095 0.18278401 0.652218   0.0049845  0.18257315],[0.65233935 0.00496011 0.1826751  0.33537119 0.65233935 0.00496011 0.1826751  0.652218   0.0049845  0.18257315],[0.6523332  0.00495971 0.18265583 0.33537119 0.6523332  0.00495971 0.18265583 0.652218   0.0049845  0.18257315],[0.65232558 0.00496362 0.18264964 0.33537119 0.65232558 0.00496362 0.18264964 0.652218   0.0049845  0.18257315],[0.65228756 0.00498106 0.18262258 0.33537119 0.65228756 0.00498106 0.18262258 0.652218   0.0049845  0.18257315],[0.65225772 0.00499366 0.18260155 0.33537119 0.65225772 0.00499366 0.18260155 0.652218   0.0049845  0.18257315],[0.65224293 0.00499677 0.18259124 0.33537119 0.65224293 0.00499677 0.18259124 0.652218   0.0049845  0.18257315],[0.6522367  0.00499672 0.18258661 0.33537119 0.6522367  0.00499672 0.18258661 0.652218   0.0049845  0.18257315],[0.6522306  0.00499486 0.18258215 0.33537119 0.6522306  0.00499486 0.18258215 0.652218   0.0049845  0.18257315],[0.65222696 0.0049938  0.18257897 0.33537119 0.65222696 0.0049938  0.18257897 0.652218   0.0049845  0.18257315],[0.65222533 0.00499282 0.18257808 0.33537119 0.65222533 0.00499282 0.18257808 0.652218   0.0049845  0.18257315],[0.65222339 0.00499132 0.18257631 0.33537119 0.65222339 0.00499132 0.18257631 0.652218   0.0049845  0.18257315],[0.65222119 0.00498921 0.18257427 0.33537119 0.65222119 0.00498921 0.18257427 0.652218   0.0049845  0.18257315],[0.65222051 0.00498816 0.18257362 0.33537119 0.65222051 0.00498816 0.18257362 0.652218   0.0049845  0.18257315],[0.65221961 0.00498707 0.18257307 0.33537119 0.65221961 0.00498707 0.18257307 0.652218   0.0049845  0.18257315],[0.65221919 0.00498619 0.18257262 0.33537119 0.65221919 0.00498619 0.18257262 0.652218   0.0049845  0.18257315],[0.65221902 0.00498557 0.18257243 0.33537119 0.65221902 0.00498557 0.18257243 0.652218   0.0049845  0.18257315],[0.65221859 0.0049847  0.18257198 0.33537119 0.65221859 0.0049847  0.18257198 0.652218   0.0049845  0.18257315],[0.65221831 0.00498357 0.18257143 0.33537119 0.65221831 0.00498357 0.18257143 0.652218   0.0049845  0.18257315],[0.65221815 0.00498338 0.18257129 0.33537119 0.65221815 0.00498338 0.18257129 0.652218   0.0049845  0.18257315],[0.65221814 0.00498297 0.18257123 0.33187775 0.65221814 0.00498297 0.18257123 0.652218   0.0049845  0.18257315],[0.65221789 0.00498218 0.18257116 0.31091706 0.65221789 0.00498218 0.18257116 0.652218   0.0049845  0.18257315],[0.652218   0.0049845  0.18257315 0.25851529 0.652218   0.0049845  0.18257315 0.652218   0.0049845  0.18257315],[0.65221783 0.00498379 0.18257278 0.13624455 0.652218   0.0049845  0.18257315 0.652218   0.0049845  0.18257315]
