[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733841 -0.04676391  0.47915972  0.00698692],[ 0.64733841 -0.04676391  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.6473383  -0.0467639   0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.6473383  -0.0467639   0.47915944  0.00698692],[ 0.64733837 -0.0467639   0.47915856  0.00698692],[ 0.64733869 -0.0467639   0.47915204  0.00698692],[ 0.64733968 -0.04676362  0.47913554  0.00698692],[ 0.64734062 -0.04676298  0.47911862  0.00698692],[ 0.64746738 -0.04685322  0.47867201  0.00698692],[ 0.64809718 -0.04837878  0.47628741  0.00698692],[ 0.64880491 -0.0500363   0.47376981  0.00698692],[ 0.65069159 -0.05475734  0.46639627  0.00698692],[ 0.65239852 -0.05939448  0.45910976  0.00698692],[ 0.65479887 -0.06671879  0.44705284  0.00698692],[ 0.65642642 -0.07272258  0.43705566  0.00698692],[ 0.65817886 -0.08081123  0.42314187  0.00698692],[ 0.65879036 -0.08469392  0.41631995  0.00698692],[ 0.65956591 -0.0923176   0.40254923  0.00698692],[ 0.65972875 -0.09784424  0.39217315  0.00698692],[ 0.65960794 -0.10329229  0.38178088  0.00698692],[ 0.65890339 -0.11023009  0.36795873  0.00698692],[ 0.65833557 -0.11363686  0.3614045   0.00698692],[ 0.65678131 -0.12027383  0.34752182  0.00698692],[ 0.65519777 -0.12497357  0.33744564  0.00698692],[ 0.65266884 -0.13107262  0.32364826  0.00698692],[ 0.65037872 -0.13548113  0.31367554  0.00698692],[ 0.64690879 -0.14111377  0.3002705   0.00698692],[ 0.64288999 -0.14645053  0.28712405  0.00698692],[ 0.63956349 -0.15024351  0.27729051  0.00698692],[ 0.63468694 -0.15510022  0.26444585  0.00698692],[ 0.63071159 -0.15857492  0.25496367  0.00698692],[ 0.6250335  -0.16295881  0.24256073  0.00698692],[ 0.62048721 -0.16603051  0.23346396  0.00698692],[ 0.61401685 -0.16996119  0.22147009  0.00698692],[ 0.6089177  -0.1727335   0.21278546  0.00698692],[ 0.60534146 -0.17445544  0.20679215  0.00698692],[ 0.59800786 -0.17780565  0.19556875  0.00698692],[ 0.59226752 -0.18010599  0.18734888  0.00698692],[ 0.58632726 -0.18236564  0.17942868  0.00698692],[ 0.5781095  -0.18508732  0.16896     0.00698692],[ 0.5738935  -0.18634306  0.16397423  0.00698692],[ 0.56742068 -0.18816823  0.15658892  0.00698692],[ 0.55853781 -0.1904791   0.14709223  0.00698692],[ 0.55400545 -0.19152317  0.14245764  0.00698692],[ 0.54471591 -0.19351143  0.13349277  0.00698692],[ 0.53760901 -0.19485662  0.12709565  0.00698692],[ 0.53284889 -0.19579983  0.12317731  0.00698692],[ 0.52336514 -0.19733727  0.11532961  0.00698692],[ 0.51679912 -0.19831949  0.11035773  0.00698692],[ 0.50944171 -0.19936049  0.1051084   0.00698692],[ 0.50524107 -0.19986239  0.10229838  0.00698692],[ 0.50309604 -0.20015556  0.10086681  0.00698692],[ 0.50067331 -0.20038352  0.09946032  0.00698692],[ 0.50042256 -0.20041805  0.09943385  0.00698692],[ 0.5004772  -0.20043826  0.09945781  0.00698692],[ 0.50053848 -0.20044389  0.09955667  0.00698692],[ 0.50057272 -0.20044185  0.09962503  0.00698692],[ 0.50060719 -0.20041734  0.09967099  0.00698692],[ 0.50064265 -0.20037     0.09969869  0.00698692],[ 0.50065846 -0.20034997  0.09971262  0.01048037],[ 0.50066909 -0.20034564  0.09972618  0.10480351],[ 0.50067506 -0.20034179  0.09973333  0.21310045],[ 0.50067848 -0.2003392   0.09973756  0.31790394],[ 0.50068272 -0.20033836  0.09974373  0.31790394],[ 0.50068459 -0.20033813  0.09974546  0.31790394],[ 0.50068511 -0.20033819  0.09974653  0.31790394],[ 0.50068574 -0.20033744  0.09974737  0.31790394],[ 0.5006862  -0.2003375   0.09974803  0.31790394],[ 0.50068644 -0.20033735  0.09974853  0.31790394],[ 0.50068659 -0.20033744  0.09974903  0.31790394],[ 0.50068659 -0.20033744  0.09974903  0.31790394],[ 0.50068666 -0.20033747  0.09974924  0.31790394],[ 0.50068672 -0.20033751  0.09974946  0.31790394],[ 0.50068669 -0.20033723  0.0997494   0.31790394],[ 0.50068669 -0.2003375   0.09974968  0.31790394],[ 0.5006869  -0.20033734  0.09974974  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.5006869  -0.20033734  0.09974974  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.5006869  -0.20033734  0.09974974  0.31790394],[ 0.50068626 -0.20033699  0.09974771  0.31790394],[ 0.50068543 -0.20033678  0.09974495  0.31790394],[ 0.50068199 -0.20033503  0.09973208  0.31790394],[ 0.50067827 -0.20033321  0.09971847  0.31790394],[ 0.50074016 -0.2002995   0.09965567  0.31790394],[ 0.50371045 -0.19873544  0.10027207  0.31790394],[ 0.50865239 -0.19635008  0.10122432  0.31790394],[ 0.5132139  -0.19406675  0.10213601  0.31790394],[ 0.52519086 -0.18793026  0.10478667  0.31790394],[ 0.53604512 -0.18209401  0.10741378  0.31790394],[ 0.54365202 -0.17781435  0.10944319  0.31790394],[ 0.55890906 -0.16873482  0.11387849  0.31790394],[ 0.57001627 -0.16161829  0.11759113  0.31790394],[ 0.58448494 -0.15151436  0.12294226  0.31790394],[ 0.59509273 -0.14353976  0.12735457  0.31790394],[ 0.6087751  -0.13223407  0.13353034  0.31790394],[ 0.61870382 -0.12326878  0.13850634  0.31790394],[ 0.62513953 -0.11714072  0.14195324  0.31790394],[ 0.63753536 -0.1039769   0.14898987  0.31790394],[ 0.64643506 -0.09390592  0.15455794  0.31790394],[ 0.65767394 -0.07932609  0.16214047  0.31790394],[ 0.66808016 -0.06421737  0.1699155   0.31790394],[ 0.67541058 -0.0520911   0.17585189  0.31790394],[ 0.68000299 -0.04390047  0.17992703  0.31790394],[ 0.68811668 -0.0276923   0.18748975  0.31790394],[ 0.69287392 -0.01700202  0.19255906  0.31790394],[ 0.69712048 -0.00643346  0.19713659  0.31790394],[ 6.99350210e-01 -4.40203382e-04  1.99635053e-01  3.17903935e-01],[6.99783697e-01 6.77505524e-04 2.00059194e-01 3.17903935e-01],[0.69984473 0.00073362 0.20007864 0.31790394],[6.99786591e-01 6.78982865e-04 2.00038205e-01 3.17903935e-01],[6.99732614e-01 4.06372956e-04 1.99908644e-01 3.17903935e-01],[6.99705379e-01 3.20638631e-04 1.99817210e-01 3.17903935e-01],[6.99690271e-01 1.96231984e-04 1.99782551e-01 3.17903935e-01],[6.99667246e-01 9.61766324e-05 1.99738872e-01 3.17903935e-01],[6.99653593e-01 7.68585424e-05 1.99711678e-01 3.17903935e-01],[6.99649783e-01 7.09973092e-05 1.99698724e-01 3.17903935e-01],[6.99648600e-01 6.16813510e-05 1.99692865e-01 3.17903935e-01],[6.99648246e-01 6.18329783e-05 1.99690533e-01 3.17903935e-01],[6.99647779e-01 5.87061671e-05 1.99686660e-01 3.17903935e-01],[6.99647545e-01 5.86545806e-05 1.99684750e-01 3.17903935e-01],[6.99647350e-01 5.64901646e-05 1.99683113e-01 3.17903935e-01],[6.99647234e-01 5.60856657e-05 1.99682188e-01 3.17903935e-01],[6.99647197e-01 5.55268543e-05 1.99681855e-01 3.17903935e-01],[6.99647161e-01 5.52060639e-05 1.99680969e-01 3.17903935e-01],[6.99647079e-01 5.51227481e-05 1.99680323e-01 3.17903935e-01],[6.99646999e-01 5.48017774e-05 1.99679671e-01 3.17903935e-01],[6.99646999e-01 5.48017774e-05 1.99679671e-01 3.17903935e-01],[6.99646965e-01 5.44805947e-05 1.99679392e-01 3.17903935e-01],[6.99646962e-01 5.50395915e-05 1.99679398e-01 3.17903935e-01],[6.99647193e-01 5.64989897e-05 1.99680208e-01 3.17903935e-01],[6.99647930e-01 6.52778158e-05 1.99682578e-01 3.17903935e-01],[6.99651367e-01 1.06283876e-04 1.99692040e-01 3.17903935e-01],[6.99656521e-01 1.37610789e-04 1.99701242e-01 3.17903935e-01],[6.99676230e-01 4.03148977e-04 1.99726370e-01 3.17903935e-01],[6.99967222e-01 4.15069441e-04 1.99846340e-01 3.17903935e-01],[7.02266628e-01 4.08645279e-04 1.99738355e-01 3.17903935e-01],[7.06867387e-01 3.85567214e-04 1.99302639e-01 3.17903935e-01],[7.11677643e-01 3.63546173e-04 1.98951476e-01 3.17903935e-01],[7.19708203e-01 3.28512602e-04 1.98403776e-01 3.17903935e-01],[7.26787581e-01 2.95946269e-04 1.98011696e-01 3.17903935e-01],[7.37464023e-01 2.71415151e-04 1.97677328e-01 3.17903935e-01],[7.48766730e-01 1.97516107e-04 1.97445544e-01 3.17903935e-01],[7.57326207e-01 1.53435713e-04 1.97479883e-01 3.17903935e-01],[7.68218484e-01 9.69115569e-05 1.97706299e-01 3.17903935e-01],[7.75673817e-01 5.05005582e-05 1.98085834e-01 3.17903935e-01],[ 7.84183463e-01 -3.13315248e-06  1.98440870e-01  3.17903935e-01],[ 7.90964756e-01 -4.96539880e-05  1.98915827e-01  3.17903935e-01],[ 7.94811510e-01 -7.71241314e-05  1.99218212e-01  3.17903935e-01],[ 7.96788537e-01 -9.12459149e-05  1.99335606e-01  3.17903935e-01],[ 7.98784424e-01 -1.06979703e-04  1.99513178e-01  3.17903935e-01],[ 7.99622052e-01 -1.18643076e-04  1.99387183e-01  3.17903935e-01],[ 7.99524167e-01 -1.20476080e-04  1.99302488e-01  3.17903935e-01],[ 7.99441492e-01 -1.23949393e-04  1.99248444e-01  3.17903935e-01],[ 7.99417201e-01 -1.25779585e-04  1.99227470e-01  3.17903935e-01]
[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733841 -0.04676391  0.47915972  0.00698692],[ 0.64733841 -0.04676391  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.6473383  -0.0467639   0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733828 -0.04676419  0.47915944  0.00698692],[ 0.64733838 -0.04676421  0.47915972  0.00698692],[ 0.6473383  -0.0467639   0.47915944  0.00698692],[ 0.64733837 -0.0467639   0.47915856  0.00698692],[ 0.64733869 -0.0467639   0.47915204  0.00698692],[ 0.64733968 -0.04676362  0.47913554  0.00698692],[ 0.64734062 -0.04676298  0.47911862  0.00698692],[ 0.64746738 -0.04685322  0.47867201  0.00698692],[ 0.64809718 -0.04837878  0.47628741  0.00698692],[ 0.64880491 -0.0500363   0.47376981  0.00698692],[ 0.65069159 -0.05475734  0.46639627  0.00698692],[ 0.65239852 -0.05939448  0.45910976  0.00698692],[ 0.65479887 -0.06671879  0.44705284  0.00698692],[ 0.65642642 -0.07272258  0.43705566  0.00698692],[ 0.65817886 -0.08081123  0.42314187  0.00698692],[ 0.65879036 -0.08469392  0.41631995  0.00698692],[ 0.65956591 -0.0923176   0.40254923  0.00698692],[ 0.65972875 -0.09784424  0.39217315  0.00698692],[ 0.65960794 -0.10329229  0.38178088  0.00698692],[ 0.65890339 -0.11023009  0.36795873  0.00698692],[ 0.65833557 -0.11363686  0.3614045   0.00698692],[ 0.65678131 -0.12027383  0.34752182  0.00698692],[ 0.65519777 -0.12497357  0.33744564  0.00698692],[ 0.65266884 -0.13107262  0.32364826  0.00698692],[ 0.65037872 -0.13548113  0.31367554  0.00698692],[ 0.64690879 -0.14111377  0.3002705   0.00698692],[ 0.64288999 -0.14645053  0.28712405  0.00698692],[ 0.63956349 -0.15024351  0.27729051  0.00698692],[ 0.63468694 -0.15510022  0.26444585  0.00698692],[ 0.63071159 -0.15857492  0.25496367  0.00698692],[ 0.6250335  -0.16295881  0.24256073  0.00698692],[ 0.62048721 -0.16603051  0.23346396  0.00698692],[ 0.61401685 -0.16996119  0.22147009  0.00698692],[ 0.6089177  -0.1727335   0.21278546  0.00698692],[ 0.60534146 -0.17445544  0.20679215  0.00698692],[ 0.59800786 -0.17780565  0.19556875  0.00698692],[ 0.59226752 -0.18010599  0.18734888  0.00698692],[ 0.58632726 -0.18236564  0.17942868  0.00698692],[ 0.5781095  -0.18508732  0.16896     0.00698692],[ 0.5738935  -0.18634306  0.16397423  0.00698692],[ 0.56742068 -0.18816823  0.15658892  0.00698692],[ 0.55853781 -0.1904791   0.14709223  0.00698692],[ 0.55400545 -0.19152317  0.14245764  0.00698692],[ 0.54471591 -0.19351143  0.13349277  0.00698692],[ 0.53760901 -0.19485662  0.12709565  0.00698692],[ 0.53284889 -0.19579983  0.12317731  0.00698692],[ 0.52336514 -0.19733727  0.11532961  0.00698692],[ 0.51679912 -0.19831949  0.11035773  0.00698692],[ 0.50944171 -0.19936049  0.1051084   0.00698692],[ 0.50524107 -0.19986239  0.10229838  0.00698692],[ 0.50309604 -0.20015556  0.10086681  0.00698692],[ 0.50067331 -0.20038352  0.09946032  0.00698692],[ 0.50042256 -0.20041805  0.09943385  0.00698692],[ 0.5004772  -0.20043826  0.09945781  0.00698692],[ 0.50053848 -0.20044389  0.09955667  0.00698692],[ 0.50057272 -0.20044185  0.09962503  0.00698692],[ 0.50060719 -0.20041734  0.09967099  0.00698692],[ 0.50064265 -0.20037     0.09969869  0.00698692],[ 0.50065846 -0.20034997  0.09971262  0.01048037],[ 0.50066909 -0.20034564  0.09972618  0.10480351],[ 0.50067506 -0.20034179  0.09973333  0.21310045],[ 0.50067848 -0.2003392   0.09973756  0.31790394],[ 0.50068272 -0.20033836  0.09974373  0.31790394],[ 0.50068459 -0.20033813  0.09974546  0.31790394],[ 0.50068511 -0.20033819  0.09974653  0.31790394],[ 0.50068574 -0.20033744  0.09974737  0.31790394],[ 0.5006862  -0.2003375   0.09974803  0.31790394],[ 0.50068644 -0.20033735  0.09974853  0.31790394],[ 0.50068659 -0.20033744  0.09974903  0.31790394],[ 0.50068659 -0.20033744  0.09974903  0.31790394],[ 0.50068666 -0.20033747  0.09974924  0.31790394],[ 0.50068672 -0.20033751  0.09974946  0.31790394],[ 0.50068669 -0.20033723  0.0997494   0.31790394],[ 0.50068669 -0.2003375   0.09974968  0.31790394],[ 0.5006869  -0.20033734  0.09974974  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.5006869  -0.20033734  0.09974974  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.50068678 -0.20033728  0.09974968  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.50068684 -0.20033732  0.09974989  0.31790394],[ 0.5006869  -0.20033734  0.09974974  0.31790394],[ 0.50068626 -0.20033699  0.09974771  0.31790394],[ 0.50068543 -0.20033678  0.09974495  0.31790394],[ 0.50068199 -0.20033503  0.09973208  0.31790394],[ 0.50067827 -0.20033321  0.09971847  0.31790394],[ 0.50074016 -0.2002995   0.09965567  0.31790394],[ 0.50371045 -0.19873544  0.10027207  0.31790394],[ 0.50865239 -0.19635008  0.10122432  0.31790394],[ 0.5132139  -0.19406675  0.10213601  0.31790394],[ 0.52519086 -0.18793026  0.10478667  0.31790394],[ 0.53604512 -0.18209401  0.10741378  0.31790394],[ 0.54365202 -0.17781435  0.10944319  0.31790394],[ 0.55890906 -0.16873482  0.11387849  0.31790394],[ 0.57001627 -0.16161829  0.11759113  0.31790394],[ 0.58448494 -0.15151436  0.12294226  0.31790394],[ 0.59509273 -0.14353976  0.12735457  0.31790394],[ 0.6087751  -0.13223407  0.13353034  0.31790394],[ 0.61870382 -0.12326878  0.13850634  0.31790394],[ 0.62513953 -0.11714072  0.14195324  0.31790394],[ 0.63753536 -0.1039769   0.14898987  0.31790394],[ 0.64643506 -0.09390592  0.15455794  0.31790394],[ 0.65767394 -0.07932609  0.16214047  0.31790394],[ 0.66808016 -0.06421737  0.1699155   0.31790394],[ 0.67541058 -0.0520911   0.17585189  0.31790394],[ 0.68000299 -0.04390047  0.17992703  0.31790394],[ 0.68811668 -0.0276923   0.18748975  0.31790394],[ 0.69287392 -0.01700202  0.19255906  0.31790394],[ 0.69712048 -0.00643346  0.19713659  0.31790394],[ 6.99350210e-01 -4.40203382e-04  1.99635053e-01  3.17903935e-01],[6.99783697e-01 6.77505524e-04 2.00059194e-01 3.17903935e-01],[0.69984473 0.00073362 0.20007864 0.31790394],[6.99786591e-01 6.78982865e-04 2.00038205e-01 3.17903935e-01],[6.99732614e-01 4.06372956e-04 1.99908644e-01 3.17903935e-01],[6.99705379e-01 3.20638631e-04 1.99817210e-01 3.17903935e-01],[6.99690271e-01 1.96231984e-04 1.99782551e-01 3.17903935e-01],[6.99667246e-01 9.61766324e-05 1.99738872e-01 3.17903935e-01],[6.99653593e-01 7.68585424e-05 1.99711678e-01 3.17903935e-01],[6.99649783e-01 7.09973092e-05 1.99698724e-01 3.17903935e-01],[6.99648600e-01 6.16813510e-05 1.99692865e-01 3.17903935e-01],[6.99648246e-01 6.18329783e-05 1.99690533e-01 3.17903935e-01],[6.99647779e-01 5.87061671e-05 1.99686660e-01 3.17903935e-01],[6.99647545e-01 5.86545806e-05 1.99684750e-01 3.17903935e-01],[6.99647350e-01 5.64901646e-05 1.99683113e-01 3.17903935e-01],[6.99647234e-01 5.60856657e-05 1.99682188e-01 3.17903935e-01],[6.99647197e-01 5.55268543e-05 1.99681855e-01 3.17903935e-01],[6.99647161e-01 5.52060639e-05 1.99680969e-01 3.17903935e-01],[6.99647079e-01 5.51227481e-05 1.99680323e-01 3.17903935e-01],[6.99646999e-01 5.48017774e-05 1.99679671e-01 3.17903935e-01],[6.99646999e-01 5.48017774e-05 1.99679671e-01 3.17903935e-01],[6.99646965e-01 5.44805947e-05 1.99679392e-01 3.17903935e-01],[6.99646962e-01 5.50395915e-05 1.99679398e-01 3.17903935e-01],[6.99647193e-01 5.64989897e-05 1.99680208e-01 3.17903935e-01],[6.99647930e-01 6.52778158e-05 1.99682578e-01 3.17903935e-01],[6.99651367e-01 1.06283876e-04 1.99692040e-01 3.17903935e-01],[6.99656521e-01 1.37610789e-04 1.99701242e-01 3.17903935e-01],[6.99676230e-01 4.03148977e-04 1.99726370e-01 3.17903935e-01],[6.99967222e-01 4.15069441e-04 1.99846340e-01 3.17903935e-01],[7.02266628e-01 4.08645279e-04 1.99738355e-01 3.17903935e-01],[7.06867387e-01 3.85567214e-04 1.99302639e-01 3.17903935e-01],[7.11677643e-01 3.63546173e-04 1.98951476e-01 3.17903935e-01],[7.19708203e-01 3.28512602e-04 1.98403776e-01 3.17903935e-01],[7.26787581e-01 2.95946269e-04 1.98011696e-01 3.17903935e-01],[7.37464023e-01 2.71415151e-04 1.97677328e-01 3.17903935e-01],[7.48766730e-01 1.97516107e-04 1.97445544e-01 3.17903935e-01],[7.57326207e-01 1.53435713e-04 1.97479883e-01 3.17903935e-01],[7.68218484e-01 9.69115569e-05 1.97706299e-01 3.17903935e-01],[7.75673817e-01 5.05005582e-05 1.98085834e-01 3.17903935e-01],[ 7.84183463e-01 -3.13315248e-06  1.98440870e-01  3.17903935e-01],[ 7.90964756e-01 -4.96539880e-05  1.98915827e-01  3.17903935e-01],[ 7.94811510e-01 -7.71241314e-05  1.99218212e-01  3.17903935e-01],[ 7.96788537e-01 -9.12459149e-05  1.99335606e-01  3.17903935e-01],[ 7.98784424e-01 -1.06979703e-04  1.99513178e-01  3.17903935e-01],[ 7.99622052e-01 -1.18643076e-04  1.99387183e-01  3.17903935e-01],[ 7.99524167e-01 -1.20476080e-04  1.99302488e-01  3.17903935e-01],[ 7.99441492e-01 -1.23949393e-04  1.99248444e-01  3.17903935e-01],[ 7.99417201e-01 -1.25779585e-04  1.99227470e-01  3.17903935e-01],[ 7.99397068e-01 -1.28865842e-04  1.99214812e-01  2.62008762e-01]
