[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473285 -0.00073287  0.49888856  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473307 -0.00073312  0.49888692  0.00698692],[ 0.5047333  -0.00073373  0.49888207  0.00698692],[ 0.50473384 -0.00073424  0.49886988  0.00698692],[ 0.50473378 -0.00073475  0.4988583   0.00698692],[ 0.50498194 -0.00097789  0.49851416  0.00698692],[ 0.50567172 -0.00190596  0.49784941  0.00698692],[ 0.50839196 -0.00560233  0.49565731  0.00698692],[ 0.51147086 -0.0097758   0.49301941  0.00698692],[ 0.51538092 -0.01516574  0.48948593  0.00698692],[ 0.52166511 -0.02405638  0.48334242  0.00698692],[ 0.52510101 -0.02908379  0.47954032  0.00698692],[ 0.53205641 -0.03949294  0.47144329  0.00698692],[ 0.53869842 -0.04998609  0.46266786  0.00698692],[ 0.5433108  -0.05763261  0.45570355  0.00698692],[ 0.54900631 -0.06761849  0.44608504  0.00698692],[ 0.55297462 -0.07498134  0.43851551  0.00698692],[ 0.55544401 -0.07976191  0.43345098  0.00698692],[ 0.56003035 -0.08922576  0.4227173   0.00698692],[ 0.56312895 -0.09599567  0.41439266  0.00698692],[ 0.56675495 -0.10509952  0.40288614  0.00698692],[ 0.56914776 -0.11151106  0.39401041  0.00698692],[ 0.57053887 -0.1157465   0.3880613   0.00698692],[ 0.57296298 -0.1239354   0.37573894  0.00698692],[ 0.57442857 -0.12985703  0.36636483  0.00698692],[ 0.57555288 -0.13559391  0.35672207  0.00698692],[ 0.57655727 -0.14283744  0.34356386  0.00698692],[ 0.57686405 -0.14642368  0.33705627  0.00698692],[ 0.5770103  -0.15304602  0.32358702  0.00698692],[ 0.57659971 -0.1593772   0.31001357  0.00698692],[ 0.57563631 -0.16519311  0.29626968  0.00698692],[ 0.57452002 -0.16934238  0.28587891  0.00698692],[ 0.57254505 -0.17436105  0.27184014  0.00698692],[ 0.57069619 -0.17797406  0.26137507  0.00698692],[ 0.56929391 -0.18019706  0.25442887  0.00698692],[ 0.56607449 -0.1842901   0.24050216  0.00698692],[ 0.56328399 -0.18708408  0.22981309  0.00698692],[ 0.55910892 -0.19039456  0.21583832  0.00698692],[ 0.5557005  -0.19255399  0.20555506  0.00698692],[ 0.553194   -0.19388581  0.19855826  0.00698692],[ 0.54775273 -0.19626221  0.18453778  0.00698692],[ 0.54342972 -0.1978058   0.1744868   0.00698692],[ 0.53718415 -0.19923798  0.16085234  0.00698692],[ 0.53214621 -0.2000769   0.15074431  0.00698692],[ 0.52867284 -0.20054184  0.14408918  0.00698692],[ 0.52142971 -0.20115829  0.1312333   0.00698692],[ 0.51448429 -0.20133068  0.11983693  0.00698692],[ 0.51133846 -0.20131885  0.11495105  0.00698692],[ 0.50855854 -0.20123234  0.11074701  0.00698692],[ 0.50409742 -0.2010035   0.10430732  0.00698692],[ 0.50131911 -0.20080453  0.1004514   0.00698692],[ 0.50027199 -0.20067104  0.09915494  0.00698692],[ 0.50027382 -0.20068457  0.09920937  0.00698692],[ 0.50033172 -0.20074849  0.09930542  0.00698692],[ 0.50039381 -0.20075015  0.09944614  0.00698692],[ 0.5004157  -0.20074627  0.09950102  0.00698692],[ 0.50044941 -0.20073233  0.09958345  0.00698692],[ 0.50045651 -0.20072078  0.09959602  0.00698692],[ 0.50046398 -0.20070446  0.09960794  0.04541487],[ 0.50046714 -0.2006966   0.09961175  0.1606987 ],[ 0.5004685  -0.20069107  0.09961405  0.27248911],[ 0.50046998 -0.20068692  0.09961684  0.31790394],[ 0.50047033 -0.20068362  0.09961834  0.31790394],[ 0.50047021 -0.20068408  0.09961814  0.31790394],[ 0.50046998 -0.20068361  0.09961828  0.31790394],[ 0.50046992 -0.20068228  0.0996183   0.31790394],[ 0.50047022 -0.20068251  0.09961833  0.31790394],[ 0.50047037 -0.20068208  0.0996186   0.31790394],[ 0.50047049 -0.20068208  0.09961892  0.31790394],[ 0.50047041 -0.20068201  0.09961865  0.31790394],[ 0.50047041 -0.20068226  0.09961858  0.31790394],[ 0.50047041 -0.20068201  0.09961865  0.31790394],[ 0.50047049 -0.20068208  0.09961892  0.31790394],[ 0.50047049 -0.20068208  0.09961892  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.50047053 -0.20068212  0.0996187   0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.50047062 -0.20068189  0.0996187   0.31790394],[ 0.50047057 -0.20068184  0.0996185   0.31790394],[ 0.50047027 -0.20068185  0.09961701  0.31790394],[ 0.50046915 -0.20068091  0.09961185  0.31790394],[ 0.50046652 -0.20067775  0.09959741  0.31790394],[ 0.5004653  -0.20067717  0.09959051  0.31790394],[ 0.50067603 -0.20054613  0.09950735  0.31790394],[ 0.50322912 -0.19935544  0.10019327  0.31790394],[ 0.50631523 -0.19799343  0.10092028  0.31790394],[ 0.51276983 -0.19508736  0.10245891  0.31790394],[ 0.52774106 -0.18791138  0.10636781  0.31790394],[ 0.5381885  -0.18265905  0.1092637   0.31790394],[ 0.54882543 -0.17682112  0.11245474  0.31790394],[ 0.56271205 -0.16861571  0.11705486  0.31790394],[ 0.57623581 -0.15971604  0.12206616  0.31790394],[ 0.58615079 -0.15275524  0.12591118  0.31790394],[ 0.59585285 -0.14536889  0.13002238  0.31790394],[ 0.60840423 -0.13494549  0.1357225   0.31790394],[ 0.62053232 -0.12372815  0.14180132  0.31790394],[ 0.63212659 -0.11201805  0.14791319  0.31790394],[ 0.64321054 -0.09950603  0.15439049  0.31790394],[ 0.65113352 -0.08966977  0.15931279  0.31790394],[ 0.66117274 -0.07586458  0.16609177  0.31790394],[ 0.66824356 -0.06513652  0.17112999  0.31790394],[ 0.67275586 -0.05768006  0.1746532   0.31790394],[ 0.68128764 -0.0422471   0.18163507  0.31790394],[ 0.68694734 -0.0307255   0.18674953  0.31790394],[ 0.69323232 -0.0165602   0.19275475  0.31790394],[ 0.69650779 -0.00814002  0.19607149  0.31790394],[ 0.69806591 -0.00397647  0.19774205  0.31790394],[6.99769119e-01 6.85738999e-04 1.99481840e-01 3.17903935e-01],[0.69989739 0.00099056 0.19954021 0.31790394],[6.99804214e-01 6.97918138e-04 1.99484929e-01 3.17903935e-01],[6.99771708e-01 4.91330237e-04 1.99367090e-01 3.17903935e-01],[6.99738299e-01 4.06250795e-04 1.99250378e-01 3.17903935e-01],[6.99713156e-01 3.76530898e-04 1.99208755e-01 3.17903935e-01],[6.99696076e-01 3.37927598e-04 1.99178917e-01 3.17903935e-01],[6.99692561e-01 3.24207469e-04 1.99168677e-01 3.17903935e-01],[6.99691835e-01 2.98198989e-04 1.99162494e-01 3.17903935e-01],[6.99691480e-01 2.86962113e-04 1.99158412e-01 3.17903935e-01],[6.99691534e-01 2.82934556e-04 1.99157434e-01 3.17903935e-01],[6.99691380e-01 2.79382047e-04 1.99154685e-01 3.17903935e-01],[6.99691296e-01 2.77991670e-04 1.99153853e-01 3.17903935e-01],[6.99691247e-01 2.76357295e-04 1.99152689e-01 3.17903935e-01],[6.99691350e-01 2.75749694e-04 1.99152284e-01 3.17903935e-01],[6.99691467e-01 2.75464973e-04 1.99152036e-01 3.17903935e-01],[6.99691580e-01 2.75072626e-04 1.99151735e-01 3.17903935e-01],[6.99691580e-01 2.75398719e-04 1.99151735e-01 3.17903935e-01],[6.99691541e-01 2.75410701e-04 1.99151424e-01 3.17903935e-01],[6.99691830e-01 2.76339160e-04 1.99152037e-01 3.17903935e-01],[6.99692857e-01 2.81504012e-04 1.99153782e-01 3.17903935e-01],[6.99694730e-01 2.95975264e-04 1.99157400e-01 3.17903935e-01],[6.99704348e-01 3.53024453e-04 1.99175624e-01 3.17903935e-01],[6.99711724e-01 4.77501138e-04 1.99191861e-01 3.17903935e-01],[6.99759615e-01 5.69324561e-04 1.99249057e-01 3.17903935e-01],[7.00032599e-01 6.72357447e-04 1.99342528e-01 3.17903935e-01],[7.01580732e-01 6.99781197e-04 1.99381854e-01 3.17903935e-01],[0.70567846 0.00091322 0.19913733 0.31790394],[0.71015448 0.0009052  0.19885945 0.31790394],[0.7177738  0.00097039 0.198401   0.31790394],[0.72461817 0.00101323 0.19810517 0.31790394],[0.73229187 0.00100439 0.19780826 0.31790394],[0.7377822  0.00100747 0.19774556 0.31790394],[0.749023   0.00104376 0.19758128 0.31790394],[0.76050016 0.00081176 0.19786434 0.31790394],[7.71118981e-01 6.62507027e-04 1.98273788e-01 3.17903935e-01],[7.75990849e-01 5.59876051e-04 1.98513337e-01 3.17903935e-01],[7.82496631e-01 4.12504043e-04 1.98862744e-01 3.17903935e-01],[7.88047987e-01 2.32595513e-04 1.99284978e-01 3.17903935e-01],[7.93823031e-01 6.89516102e-05 1.99749294e-01 3.17903935e-01],[ 7.97659146e-01 -1.06954267e-04  2.00007518e-01  3.17903935e-01],[ 7.99204078e-01 -1.58114347e-04  2.00131807e-01  3.17903935e-01],[ 7.99543140e-01 -7.63027557e-05  2.00050087e-01  3.17903935e-01],[ 7.99494187e-01 -6.23260226e-05  2.00029590e-01  3.17903935e-01],[ 7.99408419e-01 -2.94037115e-05  1.99969953e-01  3.17903935e-01],[ 7.99358590e-01 -4.27603781e-06  1.99914716e-01  3.17903935e-01],[7.99334713e-01 8.08125787e-06 1.99886792e-01 3.07423589e-01]
[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473285 -0.00073287  0.49888856  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473306 -0.00073293  0.4988886   0.00698692],[ 0.50473295 -0.00073293  0.49888832  0.00698692],[ 0.50473307 -0.00073312  0.49888692  0.00698692],[ 0.5047333  -0.00073373  0.49888207  0.00698692],[ 0.50473384 -0.00073424  0.49886988  0.00698692],[ 0.50473378 -0.00073475  0.4988583   0.00698692],[ 0.50498194 -0.00097789  0.49851416  0.00698692],[ 0.50567172 -0.00190596  0.49784941  0.00698692],[ 0.50839196 -0.00560233  0.49565731  0.00698692],[ 0.51147086 -0.0097758   0.49301941  0.00698692],[ 0.51538092 -0.01516574  0.48948593  0.00698692],[ 0.52166511 -0.02405638  0.48334242  0.00698692],[ 0.52510101 -0.02908379  0.47954032  0.00698692],[ 0.53205641 -0.03949294  0.47144329  0.00698692],[ 0.53869842 -0.04998609  0.46266786  0.00698692],[ 0.5433108  -0.05763261  0.45570355  0.00698692],[ 0.54900631 -0.06761849  0.44608504  0.00698692],[ 0.55297462 -0.07498134  0.43851551  0.00698692],[ 0.55544401 -0.07976191  0.43345098  0.00698692],[ 0.56003035 -0.08922576  0.4227173   0.00698692],[ 0.56312895 -0.09599567  0.41439266  0.00698692],[ 0.56675495 -0.10509952  0.40288614  0.00698692],[ 0.56914776 -0.11151106  0.39401041  0.00698692],[ 0.57053887 -0.1157465   0.3880613   0.00698692],[ 0.57296298 -0.1239354   0.37573894  0.00698692],[ 0.57442857 -0.12985703  0.36636483  0.00698692],[ 0.57555288 -0.13559391  0.35672207  0.00698692],[ 0.57655727 -0.14283744  0.34356386  0.00698692],[ 0.57686405 -0.14642368  0.33705627  0.00698692],[ 0.5770103  -0.15304602  0.32358702  0.00698692],[ 0.57659971 -0.1593772   0.31001357  0.00698692],[ 0.57563631 -0.16519311  0.29626968  0.00698692],[ 0.57452002 -0.16934238  0.28587891  0.00698692],[ 0.57254505 -0.17436105  0.27184014  0.00698692],[ 0.57069619 -0.17797406  0.26137507  0.00698692],[ 0.56929391 -0.18019706  0.25442887  0.00698692],[ 0.56607449 -0.1842901   0.24050216  0.00698692],[ 0.56328399 -0.18708408  0.22981309  0.00698692],[ 0.55910892 -0.19039456  0.21583832  0.00698692],[ 0.5557005  -0.19255399  0.20555506  0.00698692],[ 0.553194   -0.19388581  0.19855826  0.00698692],[ 0.54775273 -0.19626221  0.18453778  0.00698692],[ 0.54342972 -0.1978058   0.1744868   0.00698692],[ 0.53718415 -0.19923798  0.16085234  0.00698692],[ 0.53214621 -0.2000769   0.15074431  0.00698692],[ 0.52867284 -0.20054184  0.14408918  0.00698692],[ 0.52142971 -0.20115829  0.1312333   0.00698692],[ 0.51448429 -0.20133068  0.11983693  0.00698692],[ 0.51133846 -0.20131885  0.11495105  0.00698692],[ 0.50855854 -0.20123234  0.11074701  0.00698692],[ 0.50409742 -0.2010035   0.10430732  0.00698692],[ 0.50131911 -0.20080453  0.1004514   0.00698692],[ 0.50027199 -0.20067104  0.09915494  0.00698692],[ 0.50027382 -0.20068457  0.09920937  0.00698692],[ 0.50033172 -0.20074849  0.09930542  0.00698692],[ 0.50039381 -0.20075015  0.09944614  0.00698692],[ 0.5004157  -0.20074627  0.09950102  0.00698692],[ 0.50044941 -0.20073233  0.09958345  0.00698692],[ 0.50045651 -0.20072078  0.09959602  0.00698692],[ 0.50046398 -0.20070446  0.09960794  0.04541487],[ 0.50046714 -0.2006966   0.09961175  0.1606987 ],[ 0.5004685  -0.20069107  0.09961405  0.27248911],[ 0.50046998 -0.20068692  0.09961684  0.31790394],[ 0.50047033 -0.20068362  0.09961834  0.31790394],[ 0.50047021 -0.20068408  0.09961814  0.31790394],[ 0.50046998 -0.20068361  0.09961828  0.31790394],[ 0.50046992 -0.20068228  0.0996183   0.31790394],[ 0.50047022 -0.20068251  0.09961833  0.31790394],[ 0.50047037 -0.20068208  0.0996186   0.31790394],[ 0.50047049 -0.20068208  0.09961892  0.31790394],[ 0.50047041 -0.20068201  0.09961865  0.31790394],[ 0.50047041 -0.20068226  0.09961858  0.31790394],[ 0.50047041 -0.20068201  0.09961865  0.31790394],[ 0.50047049 -0.20068208  0.09961892  0.31790394],[ 0.50047049 -0.20068208  0.09961892  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.50047053 -0.20068212  0.0996187   0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.5004706  -0.20068219  0.09961897  0.31790394],[ 0.50047062 -0.20068189  0.0996187   0.31790394],[ 0.50047057 -0.20068184  0.0996185   0.31790394],[ 0.50047027 -0.20068185  0.09961701  0.31790394],[ 0.50046915 -0.20068091  0.09961185  0.31790394],[ 0.50046652 -0.20067775  0.09959741  0.31790394],[ 0.5004653  -0.20067717  0.09959051  0.31790394],[ 0.50067603 -0.20054613  0.09950735  0.31790394],[ 0.50322912 -0.19935544  0.10019327  0.31790394],[ 0.50631523 -0.19799343  0.10092028  0.31790394],[ 0.51276983 -0.19508736  0.10245891  0.31790394],[ 0.52774106 -0.18791138  0.10636781  0.31790394],[ 0.5381885  -0.18265905  0.1092637   0.31790394],[ 0.54882543 -0.17682112  0.11245474  0.31790394],[ 0.56271205 -0.16861571  0.11705486  0.31790394],[ 0.57623581 -0.15971604  0.12206616  0.31790394],[ 0.58615079 -0.15275524  0.12591118  0.31790394],[ 0.59585285 -0.14536889  0.13002238  0.31790394],[ 0.60840423 -0.13494549  0.1357225   0.31790394],[ 0.62053232 -0.12372815  0.14180132  0.31790394],[ 0.63212659 -0.11201805  0.14791319  0.31790394],[ 0.64321054 -0.09950603  0.15439049  0.31790394],[ 0.65113352 -0.08966977  0.15931279  0.31790394],[ 0.66117274 -0.07586458  0.16609177  0.31790394],[ 0.66824356 -0.06513652  0.17112999  0.31790394],[ 0.67275586 -0.05768006  0.1746532   0.31790394],[ 0.68128764 -0.0422471   0.18163507  0.31790394],[ 0.68694734 -0.0307255   0.18674953  0.31790394],[ 0.69323232 -0.0165602   0.19275475  0.31790394],[ 0.69650779 -0.00814002  0.19607149  0.31790394],[ 0.69806591 -0.00397647  0.19774205  0.31790394],[6.99769119e-01 6.85738999e-04 1.99481840e-01 3.17903935e-01],[0.69989739 0.00099056 0.19954021 0.31790394],[6.99804214e-01 6.97918138e-04 1.99484929e-01 3.17903935e-01],[6.99771708e-01 4.91330237e-04 1.99367090e-01 3.17903935e-01],[6.99738299e-01 4.06250795e-04 1.99250378e-01 3.17903935e-01],[6.99713156e-01 3.76530898e-04 1.99208755e-01 3.17903935e-01],[6.99696076e-01 3.37927598e-04 1.99178917e-01 3.17903935e-01],[6.99692561e-01 3.24207469e-04 1.99168677e-01 3.17903935e-01],[6.99691835e-01 2.98198989e-04 1.99162494e-01 3.17903935e-01],[6.99691480e-01 2.86962113e-04 1.99158412e-01 3.17903935e-01],[6.99691534e-01 2.82934556e-04 1.99157434e-01 3.17903935e-01],[6.99691380e-01 2.79382047e-04 1.99154685e-01 3.17903935e-01],[6.99691296e-01 2.77991670e-04 1.99153853e-01 3.17903935e-01],[6.99691247e-01 2.76357295e-04 1.99152689e-01 3.17903935e-01],[6.99691350e-01 2.75749694e-04 1.99152284e-01 3.17903935e-01],[6.99691467e-01 2.75464973e-04 1.99152036e-01 3.17903935e-01],[6.99691580e-01 2.75072626e-04 1.99151735e-01 3.17903935e-01],[6.99691580e-01 2.75398719e-04 1.99151735e-01 3.17903935e-01],[6.99691541e-01 2.75410701e-04 1.99151424e-01 3.17903935e-01],[6.99691830e-01 2.76339160e-04 1.99152037e-01 3.17903935e-01],[6.99692857e-01 2.81504012e-04 1.99153782e-01 3.17903935e-01],[6.99694730e-01 2.95975264e-04 1.99157400e-01 3.17903935e-01],[6.99704348e-01 3.53024453e-04 1.99175624e-01 3.17903935e-01],[6.99711724e-01 4.77501138e-04 1.99191861e-01 3.17903935e-01],[6.99759615e-01 5.69324561e-04 1.99249057e-01 3.17903935e-01],[7.00032599e-01 6.72357447e-04 1.99342528e-01 3.17903935e-01],[7.01580732e-01 6.99781197e-04 1.99381854e-01 3.17903935e-01],[0.70567846 0.00091322 0.19913733 0.31790394],[0.71015448 0.0009052  0.19885945 0.31790394],[0.7177738  0.00097039 0.198401   0.31790394],[0.72461817 0.00101323 0.19810517 0.31790394],[0.73229187 0.00100439 0.19780826 0.31790394],[0.7377822  0.00100747 0.19774556 0.31790394],[0.749023   0.00104376 0.19758128 0.31790394],[0.76050016 0.00081176 0.19786434 0.31790394],[7.71118981e-01 6.62507027e-04 1.98273788e-01 3.17903935e-01],[7.75990849e-01 5.59876051e-04 1.98513337e-01 3.17903935e-01],[7.82496631e-01 4.12504043e-04 1.98862744e-01 3.17903935e-01],[7.88047987e-01 2.32595513e-04 1.99284978e-01 3.17903935e-01],[7.93823031e-01 6.89516102e-05 1.99749294e-01 3.17903935e-01],[ 7.97659146e-01 -1.06954267e-04  2.00007518e-01  3.17903935e-01],[ 7.99204078e-01 -1.58114347e-04  2.00131807e-01  3.17903935e-01],[ 7.99543140e-01 -7.63027557e-05  2.00050087e-01  3.17903935e-01],[ 7.99494187e-01 -6.23260226e-05  2.00029590e-01  3.17903935e-01],[ 7.99408419e-01 -2.94037115e-05  1.99969953e-01  3.17903935e-01],[ 7.99358590e-01 -4.27603781e-06  1.99914716e-01  3.17903935e-01],[7.99334713e-01 8.08125787e-06 1.99886792e-01 3.07423589e-01],[7.99322258e-01 9.95664380e-06 1.99885987e-01 2.02620105e-01]
